time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/value_loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/explained_variance,train/n_updates,train/learning_rate,train/clip_range
2029568,2323,991,873,0.11866740696132183,0.229736328125,-3.882419988512993,0.017483918,-0.036883771419525146,-0.02924581489060074,589.63,38.81,0.971968948841095,3960,0.000199312,0.15
2031616,2325,992,873,0.11991683999076486,0.236572265625,-3.7467486411333084,0.016351698,-0.028500225394964218,-0.027021740650525317,590.25,39.17,0.9796739816665649,3964,0.00019926080000000002,0.15
2033664,2328,993,873,0.13155026151798666,0.2176513671875,-3.7611825838685036,0.012368679,-0.04414741322398186,-0.023446819803211838,591.66,38.83,0.9786433577537537,3968,0.00019920959999999998,0.15
2035712,2330,994,873,0.12071234080940485,0.22314453125,-3.7905969247221947,0.015251494,-0.05131682753562927,-0.03126143486588262,593.22,38.89,0.9770337343215942,3972,0.0001991584,0.15
2037760,2332,995,873,0.10578647931106389,0.26123046875,-3.807140275835991,0.017303873,-0.03750412538647652,-0.027000127884093672,596.31,39.14,0.9765634536743164,3976,0.00019910719999999998,0.15
2039808,2335,996,873,0.11692335805855691,0.220458984375,-3.700299993157387,0.017348267,-0.0415315106511116,-0.02796214967384003,586.11,38.54,0.9763667583465576,3980,0.00019905600000000003,0.15
2041856,2337,997,873,0.16768302395939827,0.2554931640625,-3.8024963289499283,0.01826968,-0.04673115536570549,-0.030730365018825978,590.92,39.13,0.9741101264953613,3984,0.00019900480000000002,0.15
2043904,2339,998,873,0.16304627317003906,0.2442626953125,-3.6756968647241592,0.017093148,-0.012580376118421555,-0.02420072578388499,585.79,38.73,0.9704537391662598,3988,0.00019895360000000002,0.15
2045952,2342,999,873,0.16167704132385552,0.2337646484375,-3.671617843210697,0.017074343,-0.028774265199899673,-0.027484942285809666,583.9,38.44,0.9590553641319275,3992,0.00019890240000000002,0.15
2048000,2344,1000,873,0.16387354116886854,0.25341796875,-3.770901843905449,0.017669138,-0.03312724083662033,-0.025573495775461197,585.77,38.7,0.9630585312843323,3996,0.0001988512,0.15
2050048,2346,1001,873,0.16607677820138633,0.192138671875,-3.8589081466197968,0.015137355,-0.030994676053524017,-0.02520975880906917,587.06,38.86,0.9669331908226013,4000,0.0001988,0.15
2052096,2349,1002,873,0.14406769233755767,0.2811279296875,-3.72113299369812,0.017553259,-0.042576100677251816,-0.02754103220649995,581.43,38.53,0.9690974950790405,4004,0.0001987488,0.15
2054144,2351,1003,873,0.1931933497544378,0.2406005859375,-3.7197513207793236,0.019306164,-0.010075420141220093,-0.027473672016640194,580.37,38.35,0.9722392559051514,4008,0.0001986976,0.15
2056192,2353,1004,873,0.14567459467798471,0.219970703125,-3.7566945925354958,0.01591316,-0.04810810834169388,-0.02868721727281809,583.61,38.51,0.9671875834465027,4012,0.0001986464,0.15
2058240,2356,1005,873,0.1417999502737075,0.261474609375,-3.6580133140087128,0.019471746,-0.0347004160284996,-0.027863629395142198,586.1,38.68,0.961241602897644,4016,0.0001985952,0.15
2060288,2358,1006,873,0.13748858775943518,0.2425537109375,-3.7483906969428062,0.01720309,-0.04303785040974617,-0.030105999059742317,581.33,38.34,0.9777605533599854,4020,0.00019854400000000002,0.15
2062336,2361,1007,873,0.09168341779150069,0.241455078125,-3.719047449529171,0.018005794,-0.05468299239873886,-0.029381147265667096,582.66,38.49,0.983810544013977,4024,0.0001984928,0.15
2064384,2363,1008,873,0.13663857383653522,0.2740478515625,-3.8178442120552063,0.019861832,-0.040440864861011505,-0.029619455832289532,585.1,38.68,0.9769285917282104,4028,0.0001984416,0.15
2066432,2365,1009,873,0.1494442552793771,0.2266845703125,-3.7627891525626183,0.017582476,-0.025434844195842743,-0.029486554820323363,584.2,38.53,0.977351725101471,4032,0.0001983904,0.15
2068480,2368,1010,873,0.14017006335780025,0.2293701171875,-3.7718751057982445,0.01733265,-0.051567740738391876,-0.02904629136901349,590.38,38.92,0.9642003178596497,4036,0.0001983392,0.15
2070528,2370,1011,873,0.1688263223040849,0.262451171875,-3.9234944209456444,0.018293828,-0.025095410645008087,-0.026837801655346993,591.0,39.23,0.9673190116882324,4040,0.000198288,0.15
2072576,2372,1012,873,0.1790916114114225,0.247314453125,-3.803611159324646,0.017120183,-0.03368335962295532,-0.02675620254012756,586.89,38.92,0.9732882976531982,4044,0.0001982368,0.15
2074624,2375,1013,873,0.1406821133568883,0.1766357421875,-3.800880365073681,0.01368205,-0.033763106912374496,-0.025369957118527964,582.13,38.43,0.9769995212554932,4048,0.00019818560000000002,0.15
2076672,2377,1014,873,0.12428299197927117,0.2269287109375,-3.7848359867930412,0.013962887,-0.03713943809270859,-0.02327164301823359,580.84,38.35,0.9729718565940857,4052,0.00019813439999999998,0.15
2078720,2379,1015,873,0.21789667708799243,0.2093505859375,-3.697393961250782,0.011880504,0.01754344254732132,-0.018350789789110422,576.26,38.03,0.9354630708694458,4056,0.0001980832,0.15
2080768,2382,1016,873,0.1727429877500981,0.2513427734375,-3.7128687500953674,0.019275196,-0.02824542671442032,-0.03080469591077417,578.64,38.24,0.9714841842651367,4060,0.00019803199999999998,0.15
2082816,2384,1017,873,0.14738764194771647,0.2496337890625,-3.7988427355885506,0.018842123,-0.02683768793940544,-0.025453626149101183,577.95,38.17,0.9731597900390625,4064,0.00019798080000000003,0.15
2084864,2386,1018,873,0.16923450399190187,0.2347412109375,-3.6958056166768074,0.016374413,-0.02766648679971695,-0.027920475869905204,580.51,38.49,0.9627927541732788,4068,0.0001979296,0.15
2086912,2389,1019,873,0.19582855561748147,0.22509765625,-3.7916846945881844,0.013858348,-0.015929386019706726,-0.02548620689776726,578.7,38.47,0.9603379368782043,4072,0.00019787840000000002,0.15
2088960,2391,1020,873,0.16362076858058572,0.23974609375,-3.6889066323637962,0.016391538,-0.024392731487751007,-0.02462957429816015,579.05,38.29,0.9741145372390747,4076,0.00019782720000000002,0.15
2091008,2393,1021,873,0.15636269561946392,0.2288818359375,-3.6776550710201263,0.0155318305,-0.03146492689847946,-0.028829054906964302,576.18,38.1,0.9739585518836975,4080,0.000197776,0.15
2093056,2396,1022,873,0.10627561481669545,0.24267578125,-3.697405695915222,0.016962279,-0.04524526000022888,-0.029003699135500938,577.69,38.3,0.9764264822006226,4084,0.0001977248,0.15
2095104,2398,1023,873,0.12879665079526603,0.2147216796875,-3.697562485933304,0.015526956,-0.04061777889728546,-0.023169923049863428,577.02,38.26,0.969049334526062,4088,0.0001976736,0.15
2097152,2400,1024,873,0.14746300224214792,0.2476806640625,-3.6752337887883186,0.017967328,-0.021723993122577667,-0.02585287031251937,580.44,38.39,0.9764599800109863,4092,0.0001976224,0.15
2099200,2403,1025,873,0.15231838915497065,0.2327880859375,-3.82071004062891,0.018407099,-0.03022729605436325,-0.02755214527132921,576.43,37.91,0.9748486280441284,4096,0.0001975712,0.15
2101248,2405,1026,873,0.14268889324739575,0.2119140625,-3.740151599049568,0.014861682,-0.02432079240679741,-0.02489467232953757,575.09,37.91,0.9672082662582397,4100,0.00019752,0.15
2103296,2408,1027,873,0.11832929658703506,0.2264404296875,-3.8317178040742874,0.017121052,-0.027905739843845367,-0.02268458521575667,575.09,37.91,0.9753357768058777,4104,0.00019746880000000002,0.15
2105344,2410,1028,873,0.1376369537319988,0.2679443359375,-3.7271873354911804,0.01945271,-0.041289690881967545,-0.030416880879784003,583.85,38.56,0.9618605375289917,4108,0.0001974176,0.15
2107392,2413,1029,873,0.14057483221404254,0.2901611328125,-3.9007380232214928,0.02107663,-0.047403767704963684,-0.02842663336195983,582.19,38.41,0.9691531658172607,4112,0.0001973664,0.15
2109440,2415,1030,873,0.1310979127883911,0.2501220703125,-3.7015252262353897,0.019222265,-0.056635938584804535,-0.031055529514560476,582.28,38.5,0.9753096103668213,4116,0.0001973152,0.15
2111488,2417,1031,873,0.1625877122860402,0.26123046875,-3.7747604474425316,0.01876029,-0.03552539646625519,-0.031710750685306266,585.02,38.62,0.9653759002685547,4120,0.000197264,0.15
2113536,2420,1032,873,0.12953699217177927,0.2716064453125,-3.9039263799786568,0.018246632,-0.046943552792072296,-0.028911790228448808,590.69,39.02,0.9751553535461426,4124,0.0001972128,0.15
2115584,2422,1033,873,0.12503950903192163,0.244384765625,-3.917195476591587,0.018241517,-0.05644156038761139,-0.028287304565310478,587.43,38.89,0.9629546403884888,4128,0.0001971616,0.15
2117632,2424,1034,873,0.12151307775638998,0.214599609375,-3.8615346252918243,0.01573919,-0.04161769524216652,-0.025657734455307946,590.26,39.22,0.9731739163398743,4132,0.0001971104,0.15
2119680,2427,1035,873,0.15502664260566235,0.2376708984375,-3.855429857969284,0.016088981,-0.04343319311738014,-0.027578446548432112,590.34,39.32,0.9745014309883118,4136,0.00019705919999999999,0.15
2121728,2429,1036,873,0.14823425631038845,0.2518310546875,-3.809561386704445,0.016954035,-0.03282764554023743,-0.029573123232694343,587.02,39.1,0.9729183316230774,4140,0.000197008,0.15
2123776,2431,1037,873,0.12288813362829387,0.19384765625,-3.7065056040883064,0.015904415,-0.04310235753655434,-0.02776340881246142,586.56,39.18,0.9772161841392517,4144,0.0001969568,0.15
2125824,2434,1038,873,0.13794136163778603,0.251953125,-3.6499506384134293,0.01996533,-0.030367985367774963,-0.025889570970321074,586.56,39.18,0.962112307548523,4148,0.00019690560000000003,0.15
2127872,2436,1039,873,0.113802949199453,0.25,-3.744499921798706,0.018469444,-0.03711724281311035,-0.025791099382331595,581.78,38.81,0.9703456163406372,4152,0.0001968544,0.15
2129920,2438,1040,873,0.11481842445209622,0.267333984375,-3.762245252728462,0.018486299,-0.05697602033615112,-0.02901220091735013,582.37,38.88,0.9807273745536804,4156,0.00019680320000000002,0.15
2131968,2441,1041,873,0.16791945998556912,0.2498779296875,-3.7289805188775063,0.018697359,-0.029281526803970337,-0.024207295093219727,588.31,39.61,0.9698337316513062,4160,0.00019675200000000002,0.15
2134016,2443,1042,873,0.14835925470106304,0.2720947265625,-3.7465427294373512,0.017683718,-0.02566150575876236,-0.023544934578239918,589.26,39.25,0.9755418300628662,4164,0.0001967008,0.15
2136064,2445,1043,873,0.14430895377881825,0.2933349609375,-3.783719688653946,0.022027776,-0.05216870456933975,-0.03254418037249707,596.91,39.92,0.9756173491477966,4168,0.0001966496,0.15
2138112,2448,1044,873,0.22915212716907263,0.2396240234375,-3.829674854874611,0.017145166,0.025592997670173645,-0.021895699013839476,603.13,40.23,0.950760006904602,4172,0.0001965984,0.15
2140160,2450,1045,873,0.12154736532829702,0.2266845703125,-3.7173991203308105,0.01691787,-0.03778098151087761,-0.028530190320452675,599.65,40.12,0.9807887673377991,4176,0.0001965472,0.15
2142208,2452,1046,873,0.15823009191080928,0.2427978515625,-3.683446943759918,0.016123269,-0.018390171229839325,-0.02220642655447591,598.22,40.1,0.9748542308807373,4180,0.000196496,0.15
2144256,2455,1047,873,0.1627031562384218,0.26611328125,-3.7413226291537285,0.01710156,-0.01800941675901413,-0.022128983022412285,596.77,40.08,0.9696648120880127,4184,0.00019644480000000002,0.15
2146304,2457,1048,873,0.12306099128909409,0.2451171875,-3.7600674852728844,0.018936418,-0.04468310624361038,-0.02919562387978658,589.72,39.04,0.9710515737533569,4188,0.00019639360000000002,0.15
2148352,2459,1049,873,0.24175277864560485,0.243408203125,-3.6687020286917686,0.019648217,0.043976351618766785,-0.021148412910406478,591.52,39.34,0.9511327743530273,4192,0.0001963424,0.15
2150400,2461,1050,873,0.149236717261374,0.211669921875,-3.7699156031012535,0.014096005,-0.04171566292643547,-0.027363991946913302,593.24,39.94,0.9686681628227234,4196,0.0001962912,0.15
2152448,2464,1051,873,0.22559559578076005,0.251220703125,-3.7093185782432556,0.015562059,-0.01491747796535492,-0.025235417851945385,591.01,39.72,0.9622806906700134,4200,0.00019624,0.15
2154496,2466,1052,873,0.2059426794294268,0.220703125,-3.6751470863819122,0.017247297,0.01179560273885727,-0.023075147764757276,594.32,39.96,0.9517127871513367,4204,0.0001961888,0.15
2156544,2468,1053,873,0.11932718846946955,0.24365234375,-3.7980343624949455,0.017276192,-0.04484755918383598,-0.02664567658212036,592.31,39.77,0.9795899391174316,4208,0.0001961376,0.15
2158592,2470,1054,873,0.16026434255763888,0.23974609375,-3.6768088415265083,0.017394843,-0.03844720125198364,-0.023555221792776138,592.31,39.77,0.9668118953704834,4212,0.0001960864,0.15
2160640,2473,1055,873,0.11358955735340714,0.2210693359375,-3.7360767647624016,0.014485226,-0.043398886919021606,-0.027933303237659857,599.33,40.23,0.9647119641304016,4216,0.0001960352,0.15
2162688,2475,1056,873,0.132990135345608,0.220458984375,-3.744257614016533,0.017148707,-0.027248471975326538,-0.027610360004473478,593.36,40.08,0.9768378734588623,4220,0.00019598399999999999,0.15
2164736,2477,1057,873,0.15608652983792126,0.25048828125,-3.7428803220391273,0.01794,-0.04054972529411316,-0.028166096832137555,593.51,40.11,0.9731737971305847,4224,0.00019593279999999998,0.15
2166784,2479,1058,873,0.13411625451408327,0.2801513671875,-3.792723558843136,0.016219292,-0.04180193692445755,-0.02824484318261966,595.56,40.12,0.9780389070510864,4228,0.0001958816,0.15
2168832,2482,1059,873,0.16089346795342863,0.2525634765625,-3.679074317216873,0.015747953,-0.021364502608776093,-0.026336471884860657,581.72,38.82,0.9718139171600342,4232,0.00019583040000000003,0.15
2170880,2484,1060,873,0.14949191245250404,0.246337890625,-3.6467230245471,0.015787069,-0.03398919850587845,-0.027143618557602167,579.99,39.12,0.9658724069595337,4236,0.0001957792,0.15
2172928,2486,1061,873,0.19023909978568554,0.2412109375,-3.714763432741165,0.01677984,-0.004112467169761658,-0.021869907548534684,577.42,38.82,0.9644105434417725,4240,0.00019572800000000002,0.15
2174976,2488,1062,873,0.1408006139099598,0.236572265625,-3.704811193048954,0.017800668,-0.009952113032341003,-0.021555823273956776,572.4,38.61,0.9764648079872131,4244,0.0001956768,0.15
2177024,2490,1063,873,0.21912250574678183,0.2198486328125,-3.71086585521698,0.016152035,-0.0013764426112174988,-0.0234636839304585,568.85,38.2,0.9580591917037964,4248,0.0001956256,0.15
2179072,2493,1064,874,0.16621816204860806,0.22216796875,-3.731740966439247,0.014729822,-0.018546272069215775,-0.025068401504540816,567.06,37.99,0.9625647068023682,4252,0.0001955744,0.15
2181120,2495,1065,874,0.11712539149448276,0.2462158203125,-3.740271285176277,0.018027456,-0.049877993762493134,-0.0287957341352012,566.88,38.17,0.9681504964828491,4256,0.0001955232,0.15
2183168,2497,1066,874,0.17626153398305178,0.218505859375,-3.655342698097229,0.017859515,-0.03439781069755554,-0.02809435877134092,566.83,38.14,0.9733623266220093,4260,0.000195472,0.15
2185216,2499,1067,874,0.16822789865545928,0.208251953125,-3.7516317889094353,0.014787174,-0.027551621198654175,-0.026923677825834602,567.46,38.22,0.9727508425712585,4264,0.0001954208,0.15
2187264,2502,1068,874,0.15744592691771686,0.2421875,-3.6922082006931305,0.017754355,-0.009976871311664581,-0.02468748643877916,560.09,37.5,0.9635375738143921,4268,0.00019536960000000002,0.15
2189312,2504,1069,874,0.1509961886331439,0.2208251953125,-3.728096514940262,0.015253014,-0.02959991991519928,-0.024763556459220126,558.43,37.19,0.9732864499092102,4272,0.00019531840000000002,0.15
2191360,2506,1070,874,0.16735446196980774,0.2183837890625,-3.632715493440628,0.0173801,-0.021639391779899597,-0.023449735366739333,555.26,37.23,0.9660276174545288,4276,0.0001952672,0.15
2193408,2509,1071,874,0.142363857710734,0.2432861328125,-3.7927497029304504,0.017263602,-0.039096493273973465,-0.025983984654885717,557.55,37.51,0.9718590974807739,4280,0.000195216,0.15
2195456,2511,1072,874,0.12257548212073743,0.22314453125,-3.65584796667099,0.01623877,-0.052831389009952545,-0.02885067208262626,555.43,37.14,0.9826536178588867,4284,0.0001951648,0.15
2197504,2513,1073,874,0.1659527278970927,0.214599609375,-3.6993964090943336,0.013902321,-0.002844706177711487,-0.02341648261062801,555.43,37.14,0.9607975482940674,4288,0.0001951136,0.15
2199552,2516,1074,874,0.13146203011274338,0.240234375,-3.8175943419337273,0.018612405,-0.04672748222947121,-0.027807634294731542,568.0,37.87,0.931178867816925,4292,0.0001950624,0.15
2201600,2518,1075,874,0.12936982815153897,0.2386474609375,-3.7215588614344597,0.01818046,-0.052357181906700134,-0.028315827279584482,568.5,38.07,0.9591972827911377,4296,0.0001950112,0.15
2203648,2520,1076,874,0.28713536309078336,0.2242431640625,-3.7744064405560493,0.016651053,0.04654715955257416,-0.024287446300149895,576.75,38.99,0.9607100486755371,4300,0.00019496,0.15
2205696,2522,1077,874,0.18347379215992987,0.22412109375,-3.7390518188476562,0.015552616,-0.012993358075618744,-0.02604339606477879,575.83,38.59,0.973355233669281,4304,0.00019490879999999999,0.15
2207744,2525,1078,874,0.11851374479010701,0.23779296875,-3.808662384748459,0.015294813,-0.04339312016963959,-0.02654251319472678,580.33,38.46,0.9741314649581909,4308,0.0001948576,0.15
2209792,2527,1079,874,0.184239735128358,0.24072265625,-3.839482568204403,0.016317148,-0.011704377830028534,-0.02360819251043722,577.7,38.34,0.9391831159591675,4312,0.0001948064,0.15
2211840,2529,1080,874,0.14692154619842768,0.2415771484375,-3.7025386318564415,0.01792854,-0.0460062175989151,-0.0291867270716466,583.32,38.88,0.9617408514022827,4316,0.00019475520000000003,0.15
2213888,2532,1081,874,0.23092853743582964,0.224609375,-3.847499653697014,0.0146911675,-0.009998783469200134,-0.026743934358819388,579.69,38.51,0.9635410904884338,4320,0.000194704,0.15
2215936,2534,1082,874,0.19706221879459918,0.251708984375,-3.792632021009922,0.019122068,-0.0031822621822357178,-0.030343800608534366,581.87,38.63,0.9657997488975525,4324,0.00019465280000000002,0.15
2217984,2536,1083,874,0.1705480080563575,0.21826171875,-3.855001263320446,0.015269458,-0.01472078263759613,-0.02378894158755429,577.67,38.24,0.9515125155448914,4328,0.0001946016,0.15
2220032,2538,1084,874,0.1703344713896513,0.2501220703125,-3.7450280115008354,0.019869413,-0.03155815601348877,-0.026592644237098284,582.19,38.78,0.9445616006851196,4332,0.0001945504,0.15
2222080,2541,1085,874,0.18295447272248566,0.2540283203125,-3.7832389771938324,0.017354835,-0.02411796897649765,-0.028615791903575882,580.5,38.69,0.9445086717605591,4336,0.00019449919999999998,0.15
2224128,2543,1086,874,0.1915480124298483,0.2259521484375,-3.646822512149811,0.017866254,0.0050046369433403015,-0.02578458725474775,581.5,38.73,0.9664674997329712,4340,0.000194448,0.15
2226176,2545,1087,874,0.18792591011151671,0.2049560546875,-3.7420475855469704,0.014700402,0.0009522512555122375,-0.02169784001307562,580.39,38.4,0.9631213545799255,4344,0.0001943968,0.15
2228224,2548,1088,874,0.17149960901588202,0.21923828125,-3.709093317389488,0.017747233,-0.0304899662733078,-0.02815363710396923,583.33,38.64,0.9528876543045044,4348,0.0001943456,0.15
2230272,2550,1089,874,0.12054262892343104,0.2216796875,-3.7486762180924416,0.017240021,-0.04926499351859093,-0.026147508557187393,581.27,38.75,0.9605763554573059,4352,0.00019429440000000002,0.15
2232320,2552,1090,874,0.1561648368369788,0.249755859375,-3.768777087330818,0.016804505,-0.02901807427406311,-0.027304477844154462,586.94,39.28,0.969347357749939,4356,0.00019424320000000002,0.15
2234368,2554,1091,874,0.14322726265527308,0.2403564453125,-3.7951279282569885,0.012863338,-0.039543867111206055,-0.02833483531139791,591.43,39.38,0.9714354872703552,4360,0.00019419200000000001,0.15
2236416,2557,1092,874,0.12784939538687468,0.2152099609375,-3.7582951486110687,0.016736757,-0.04635079205036163,-0.03003924060612917,594.74,39.48,0.977005660533905,4364,0.0001941408,0.15
2238464,2559,1093,874,0.1279567894525826,0.2125244140625,-3.7974597439169884,0.015240772,-0.029689129441976547,-0.026262020284775645,597.2,39.84,0.9701576232910156,4368,0.0001940896,0.15
2240512,2561,1094,874,0.11007186491042376,0.2291259765625,-3.6205642968416214,0.017701026,-0.05278738588094711,-0.030096481583314016,604.18,40.36,0.9737275242805481,4372,0.0001940384,0.15
2242560,2563,1095,874,0.12134657870046794,0.217041015625,-3.875984162092209,0.017160377,-0.059589236974716187,-0.031027948221890256,605.89,40.05,0.9678976535797119,4376,0.0001939872,0.15
2244608,2566,1096,874,0.13308578776195645,0.2205810546875,-3.8362110555171967,0.014945867,-0.056535858660936356,-0.029933900717878714,608.18,40.19,0.9730638265609741,4380,0.000193936,0.15
2246656,2568,1097,874,0.21909715374931693,0.245361328125,-3.866674065589905,0.017208187,0.00034134089946746826,-0.025865516014164314,620.94,41.43,0.924660325050354,4384,0.0001938848,0.15
2248704,2570,1098,874,0.22557633882388473,0.171875,-3.734572283923626,0.0120558385,0.01099926233291626,-0.021209833619650453,617.33,40.82,0.9545199871063232,4388,0.0001938336,0.15
2250752,2573,1099,874,0.22716618282720447,0.2451171875,-3.682573564350605,0.014616921,-0.009602315723896027,-0.0229918981785886,622.25,41.52,0.9432359933853149,4392,0.0001937824,0.15
2252800,2575,1100,874,0.14010525052435696,0.242431640625,-3.7414135709404945,0.015973713,-0.03137531504034996,-0.02842476638033986,620.32,41.44,0.971551775932312,4396,0.0001937312,0.15
2254848,2577,1101,874,0.1331583121791482,0.220703125,-3.697323940694332,0.016231779,-0.028016656637191772,-0.026639593939762563,619.77,40.97,0.9763763546943665,4400,0.00019368,0.15
2256896,2580,1102,874,0.12740032328292727,0.22021484375,-3.6978809610009193,0.015070768,-0.04677823930978775,-0.029311893085832708,620.47,41.48,0.9793350100517273,4404,0.0001936288,0.15
2258944,2582,1103,874,0.19332918245345354,0.2628173828125,-3.7244454473257065,0.015768006,0.01799684762954712,-0.023062678475980647,608.13,40.55,0.9620491862297058,4408,0.00019357760000000002,0.15
2260992,2584,1104,874,0.18209712114185095,0.229248046875,-3.7900655269622803,0.018345091,-0.044875651597976685,-0.0255847237422131,606.04,40.71,0.9658738970756531,4412,0.0001935264,0.15
2263040,2587,1105,874,0.17214954015798867,0.263427734375,-3.7018290609121323,0.01666414,-0.03610017150640488,-0.024399188085226342,606.56,40.72,0.9701071977615356,4416,0.00019347520000000001,0.15
2265088,2589,1106,874,0.16318479552865028,0.229736328125,-3.6043058037757874,0.015344016,-0.020259179174900055,-0.02200366259785369,600.91,40.22,0.9677926898002625,4420,0.00019342399999999998,0.15
2267136,2592,1107,874,0.11824344890192151,0.2279052734375,-3.754035457968712,0.016973458,-0.05278543755412102,-0.02957186193089001,599.26,40.79,0.9722585678100586,4424,0.0001933728,0.15
2269184,2594,1108,874,0.16368036693893373,0.2437744140625,-3.676790088415146,0.018205285,-0.027312181890010834,-0.025925199035555124,600.43,40.94,0.9679422974586487,4428,0.0001933216,0.15
2271232,2596,1109,874,0.14615696528926492,0.259521484375,-3.828511565923691,0.016593605,-0.030551649630069733,-0.027832971507450566,593.36,39.99,0.9727154970169067,4432,0.00019327040000000003,0.15
2273280,2599,1110,874,0.1492810749914497,0.2471923828125,-3.7597818449139595,0.015831169,-0.03905393183231354,-0.027814640481665265,599.42,40.86,0.9739487767219543,4436,0.00019321920000000002,0.15
2275328,2601,1111,874,0.15514785679988563,0.2474365234375,-3.815850079059601,0.018587723,-0.03192377835512161,-0.03042054668185301,598.28,40.82,0.9747263193130493,4440,0.00019316800000000002,0.15
2277376,2603,1112,874,0.17124937009066343,0.252685546875,-3.8832613304257393,0.018139478,-0.03362462669610977,-0.02824305067770183,600.64,41.43,0.9586091637611389,4444,0.00019311680000000001,0.15
2279424,2606,1113,874,0.1531517170369625,0.2320556640625,-3.575932800769806,0.017838657,-0.035458385944366455,-0.0267968219704926,604.72,41.56,0.980299711227417,4448,0.0001930656,0.15
2281472,2608,1114,874,0.1336192616727203,0.2442626953125,-3.582730568945408,0.017951667,-0.05213838070631027,-0.03343453895649873,602.44,40.98,0.9774328470230103,4452,0.0001930144,0.15
2283520,2611,1115,874,0.1720896535553038,0.244140625,-3.726597025990486,0.01695539,-0.02756647765636444,-0.026949239065288566,600.05,40.77,0.9691988229751587,4456,0.0001929632,0.15
2285568,2613,1116,874,0.1399866638239473,0.2462158203125,-3.684603773057461,0.019656945,-0.03326806426048279,-0.0283732786483597,600.16,40.82,0.9678084254264832,4460,0.000192912,0.15
2287616,2615,1117,874,0.12618465558625758,0.250732421875,-3.616019554436207,0.017623328,-0.03813682869076729,-0.028089003346394747,600.23,41.17,0.9788681268692017,4464,0.0001928608,0.15
2289664,2618,1118,874,0.3021065187640488,0.2530517578125,-3.6572017818689346,0.019809254,0.03269703686237335,-0.019116955823847093,599.62,40.97,0.965537428855896,4468,0.0001928096,0.15
2291712,2620,1119,874,0.12647046009078622,0.2337646484375,-3.6363292410969734,0.0141696,-0.04687725007534027,-0.024968335492303595,599.3,40.98,0.9741957187652588,4472,0.0001927584,0.15
2293760,2622,1120,874,0.12555995001457632,0.2037353515625,-3.718260169029236,0.0142909195,-0.04596608877182007,-0.026412903505843133,597.45,41.05,0.9719924926757812,4476,0.0001927072,0.15
2295808,2625,1121,874,0.1593204855453223,0.2220458984375,-3.729059226810932,0.019069713,-0.027554236352443695,-0.02841660814010538,598.57,41.3,0.9750529527664185,4480,0.000192656,0.15
2297856,2627,1122,874,0.14707808569073677,0.22119140625,-3.772910811007023,0.017195009,-0.0242311954498291,-0.0297865797765553,592.39,41.01,0.9789835810661316,4484,0.0001926048,0.15
2299904,2630,1123,874,0.12282554456032813,0.2093505859375,-3.6530618965625763,0.014017815,-0.03561939299106598,-0.028032012894982472,595.58,41.17,0.9877972602844238,4488,0.0001925536,0.15
2301952,2632,1124,874,0.2047003316693008,0.225830078125,-3.707281082868576,0.017649362,-0.008268363773822784,-0.025176059105433524,599.16,41.94,0.9396098852157593,4492,0.0001925024,0.15
2304000,2634,1125,874,0.15538711939007044,0.226318359375,-3.683849699795246,0.017002948,-0.03155238926410675,-0.028811359457904473,599.69,42.14,0.9547703862190247,4496,0.0001924512,0.15
2306048,2637,1126,874,0.1375833556521684,0.2174072265625,-3.6998242661356926,0.018267125,-0.043186482042074203,-0.02602555838529952,591.88,41.57,0.9769397377967834,4500,0.00019240000000000001,0.15
2308096,2639,1127,874,0.10890076216310263,0.25927734375,-3.642711564898491,0.019726623,-0.06114622950553894,-0.029289012221852317,594.15,41.57,0.981999397277832,4504,0.00019234879999999998,0.15
2310144,2642,1128,874,0.21170524414628744,0.2552490234375,-3.814112678170204,0.019679219,-0.026128418743610382,-0.026935466783470474,595.18,41.28,0.9464110136032104,4508,0.0001922976,0.15
2312192,2644,1129,874,0.24356656800955534,0.222900390625,-3.766396425664425,0.020913258,0.023849837481975555,-0.021548188873566687,599.33,41.76,0.9566110372543335,4512,0.00019224639999999998,0.15
2314240,2646,1130,874,0.1840821944642812,0.2486572265625,-3.7135783433914185,0.0178672,-0.02579858899116516,-0.023442475219781045,609.07,42.47,0.9544652700424194,4516,0.00019219520000000003,0.15
2316288,2649,1131,874,0.2978011844679713,0.26025390625,-3.7084789723157883,0.02064788,0.024368487298488617,-0.02303297396429116,601.59,41.73,0.9503967761993408,4520,0.00019214400000000002,0.15
2318336,2651,1132,874,0.19622231903485954,0.252197265625,-3.8643591329455376,0.018258825,-0.020768731832504272,-0.028581232705619186,604.66,41.92,0.9524239897727966,4524,0.00019209280000000002,0.15
2320384,2654,1133,874,0.22586005507037044,0.2672119140625,-3.749486155807972,0.016371716,-0.003432132303714752,-0.022090172889875248,606.49,42.11,0.9254361987113953,4528,0.00019204160000000001,0.15
2322432,2656,1134,874,0.16948688658885658,0.2281494140625,-3.5796219557523727,0.015574898,-0.0001338273286819458,-0.022946169483475387,599.1,41.37,0.9769256711006165,4532,0.0001919904,0.15
2324480,2658,1135,874,0.15675928443670273,0.217041015625,-3.7353027686476707,0.0153578725,-0.02404489368200302,-0.026491733704460785,605.23,42.16,0.9643198251724243,4536,0.0001919392,0.15
