time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean
905,532480,588,260,0.9689215421676636,0.15,0.010762838,-0.019835684448480606,0.0002367392,0.173583984375,-0.02003481657447992,-4.36862476170063,1036,0.13521796860732138,34.28577569,657.61
905,534528,590,261,0.9823463559150696,0.15,0.013601809,-0.05525828152894974,0.000236688,0.2437744140625,-0.021431129542179406,-4.344982892274857,1040,0.07425079145468771,34.376357920000004,656.48
905,536576,592,262,0.978929877281189,0.15,0.01419832,-0.03798697888851166,0.0002366368,0.224609375,-0.021886681381147355,-4.410130277276039,1044,0.08483129739761353,34.528459649999995,658.95
905,538624,594,263,0.9701993465423584,0.15,0.011694696,-0.04668406397104263,0.0002365856,0.1927490234375,-0.02067694983270485,-4.4017525017261505,1048,0.09350768150761724,34.50740301,659.59
905,540672,597,264,0.9833865761756897,0.15,0.011624429,-0.05215127021074295,0.00023653440000000002,0.193115234375,-0.022424910683184862,-4.3541534543037415,1052,0.07196596392896026,34.51281549,659.1
905,542720,599,265,0.9766679406166077,0.15,0.012253357,-0.03972765803337097,0.00023648320000000002,0.2193603515625,-0.016284649609588087,-4.281256437301636,1056,0.11755725392140448,34.21642249000001,653.3
905,544768,601,266,0.9752910733222961,0.15,0.012388324,-0.031047802418470383,0.00023643200000000002,0.220947265625,-0.019701933197211474,-4.300296500325203,1060,0.10478680022060871,34.241870889999994,652.55
905,546816,603,267,0.9787454009056091,0.15,0.012338612,-0.02970760315656662,0.0002363808,0.2298583984375,-0.021615161342197098,-4.277013584971428,1064,0.09163718880154192,34.19481535,650.5
905,548864,606,268,0.9722344279289246,0.15,0.013250921,-0.04583994671702385,0.0002363296,0.2303466796875,-0.01997071973164566,-4.2957010716199875,1068,0.09129997529089451,34.177568709999996,649.71
905,550912,608,269,0.9530171751976013,0.15,0.012837512,-0.03585691750049591,0.0002362784,0.22607421875,-0.019361949671292678,-4.462758496403694,1072,0.11026236624456942,34.364231139999994,651.26
905,552960,610,270,0.9709832668304443,0.15,0.0148683265,-0.043838322162628174,0.0002362272,0.2242431640625,-0.019433244422543794,-4.505225136876106,1076,0.10599344968795776,34.551963619999995,651.74
905,555008,613,271,0.9715355038642883,0.15,0.012289632,-0.025698475539684296,0.000236176,0.22265625,-0.022731683304300532,-4.3670321851968765,1080,0.13140823016874492,34.62520292,654.76
905,557056,615,272,0.9828879237174988,0.15,0.012650466,-0.03663557767868042,0.0002361248,0.2083740234375,-0.020421888140845113,-4.157558113336563,1084,0.08926160749979317,34.719484990000005,655.62
905,559104,617,273,0.9537627696990967,0.15,0.015014768,-0.03828372433781624,0.0002360736,0.2340087890625,-0.024106094031594694,-4.354354754090309,1088,0.09511201013810933,34.56258872,653.9
905,561152,619,274,0.950873851776123,0.15,0.0099046165,-0.042635589838027954,0.00023602239999999999,0.182373046875,-0.019775880296947435,-4.421687185764313,1092,0.11386162415146828,34.36527477999999,648.43
905,563200,622,275,0.969498872756958,0.15,0.012089746,-0.030163295567035675,0.0002359712,0.2476806640625,-0.01984949252801016,-4.363862544298172,1096,0.10534605057910085,34.34188333,645.25
905,565248,624,276,0.9824614524841309,0.15,0.011854968,-0.04443641006946564,0.00023592,0.1864013671875,-0.0191447080578655,-4.302820697426796,1100,0.09266259241849184,34.41553622,646.96
905,567296,626,277,0.9836050271987915,0.15,0.013514693,-0.059202924370765686,0.0002358688,0.2305908203125,-0.022703298192936927,-4.418373674154282,1104,0.06918990600388497,34.41553622,646.96
905,569344,628,278,0.9776328802108765,0.15,0.012588004,-0.04051530361175537,0.0002358176,0.2197265625,-0.022174880272359587,-4.357115864753723,1108,0.07477910711895674,34.36663981000001,646.11
905,571392,630,279,0.960383951663971,0.15,0.0130417785,-0.027137577533721924,0.0002357664,0.2408447265625,-0.01905256933241617,-4.341576918959618,1112,0.14972638385370374,34.25528208,642.17
905,573440,633,280,0.9714916944503784,0.15,0.013311696,-0.031156089156866074,0.00023571520000000002,0.21923828125,-0.022524823813000694,-4.388540640473366,1116,0.10844406695105135,34.40930358,643.1
905,575488,635,281,0.9800595641136169,0.15,0.011666104,-0.04088551178574562,0.000235664,0.188720703125,-0.020307984086684883,-4.218711897730827,1120,0.1084298153873533,34.444606199999996,642.38
905,577536,637,282,0.9769608378410339,0.15,0.011581679,-0.02684265375137329,0.0002356128,0.205322265625,-0.0193590319249779,-4.340883210301399,1124,0.12319168751128018,34.418393560000005,639.39
905,579584,640,283,0.9593251943588257,0.15,0.010120587,-0.03159092739224434,0.0002355616,0.2152099609375,-0.022348289319779724,-4.346735894680023,1128,0.13279721629805863,34.53895566,638.77
905,581632,642,284,0.9650740623474121,0.15,0.01438706,-0.03777439892292023,0.0002355104,0.240966796875,-0.02102697198279202,-4.431793421506882,1132,0.12063410645350814,34.65170732,635.72
905,583680,644,285,0.9819406867027283,0.15,0.010322314,-0.0542333722114563,0.00023545920000000002,0.177734375,-0.020938940811902285,-4.272149562835693,1136,0.09239810588769615,34.62467687,633.96
905,585728,647,286,0.9614811539649963,0.15,0.009432059,-0.011635109782218933,0.00023540800000000002,0.1787109375,-0.01724796908092685,-4.335847362875938,1140,0.18905281880870461,34.492604459999995,630.07
905,587776,649,287,0.9679972529411316,0.15,0.010395038,-0.044850870966911316,0.00023535680000000002,0.2266845703125,-0.02223044415586628,-4.357724025845528,1144,0.10872666828799993,34.64958623,629.03
905,589824,651,288,0.9728808403015137,0.15,0.012929305,-0.04112662747502327,0.0002353056,0.212890625,-0.020245462932507508,-4.376344993710518,1148,0.10727815586142242,34.72133741,628.43
904,591872,654,289,0.9699377417564392,0.15,0.010534944,-0.03870087489485741,0.0002352544,0.2095947265625,-0.019231461716117337,-4.436498716473579,1152,0.13115773838944733,34.93359454,627.5
904,593920,656,290,0.9717965126037598,0.15,0.013825916,-0.015555128455162048,0.0002352032,0.2125244140625,-0.019638973535620607,-4.319390431046486,1156,0.14008531905710697,34.93437687,628.42
904,595968,658,291,0.9792351722717285,0.15,0.0105241425,-0.05453620105981827,0.000235152,0.17529296875,-0.019386376705369912,-4.355575144290924,1160,0.09399682376533747,34.861236919999996,625.49
904,598016,660,292,0.974595308303833,0.15,0.012137461,-0.022867459803819656,0.0002351008,0.1973876953125,-0.01899264623352792,-4.397744849324226,1164,0.1242178229149431,34.74557949,619.45
904,600064,663,293,0.9720572829246521,0.15,0.0105691925,-0.03164054825901985,0.0002350496,0.2056884765625,-0.016405817768827546,-4.324362143874168,1168,0.11573970480822027,34.7783848,618.48
904,602112,665,294,0.9604887366294861,0.15,0.015331271,-0.021554648876190186,0.0002349984,0.2369384765625,-0.023653222888242453,-4.466669917106628,1172,0.13284483295865357,34.71510991,616.35
904,604160,667,295,0.9623173475265503,0.15,0.015525179,-0.011436350643634796,0.0002349472,0.2242431640625,-0.021077990473713726,-4.430017173290253,1176,0.1422370350919664,34.54787694000001,610.85
904,606208,669,296,0.9791144132614136,0.15,0.013288032,-0.02984856814146042,0.000234896,0.2205810546875,-0.020206639674142934,-4.177239924669266,1180,0.11696504359133542,34.54901862,608.82
905,608256,672,297,0.9749991297721863,0.15,0.0129663395,-0.031275875866413116,0.0002348448,0.2056884765625,-0.022312918910756707,-4.406264841556549,1184,0.12284917570650578,34.60705201,609.3
905,610304,674,298,0.9501010179519653,0.15,0.013737978,-0.016149848699569702,0.0002347936,0.2073974609375,-0.02228083433874417,-4.417194411158562,1188,0.15554567845538259,34.5038467,605.64
905,612352,676,299,0.9604275822639465,0.15,0.013795905,-0.031316179782152176,0.0002347424,0.240966796875,-0.022904792858753353,-4.445505067706108,1192,0.12694712937809527,34.22125696,597.21
905,614400,678,300,0.9702554941177368,0.15,0.011938181,-0.014043670147657394,0.0002346912,0.2025146484375,-0.018634937150636688,-4.287512809038162,1196,0.13721770094707608,34.25513232,596.73
905,616448,680,301,0.9814859628677368,0.15,0.015330975,-0.04048061743378639,0.00023464,0.246337890625,-0.023065169370966032,-4.284939557313919,1200,0.10906899673864245,34.22295433,595.98
905,618496,683,302,0.9734078645706177,0.15,0.011992281,-0.04128900170326233,0.00023458879999999999,0.2139892578125,-0.02180763572687283,-4.243970632553101,1204,0.12273632176220417,34.10700909,594.47
905,620544,685,303,0.953209400177002,0.15,0.013078412,-0.02861061692237854,0.0002345376,0.2193603515625,-0.022725527989678085,-4.329305425286293,1208,0.12258451315574348,34.23401098,593.89
905,622592,687,304,0.9588132500648499,0.15,0.012478325,-0.04635079577565193,0.0002344864,0.2073974609375,-0.024529970454750583,-4.508968740701675,1212,0.1059721929486841,34.346438750000004,593.67
905,624640,689,305,0.9745686054229736,0.15,0.0132632805,-0.039697468280792236,0.00023443520000000003,0.206298828125,-0.02023398847086355,-4.375798538327217,1216,0.11247658729553223,34.3520715,590.0
905,626688,692,306,0.9807112812995911,0.15,0.0139916325,-0.03893784061074257,0.00023438400000000002,0.209716796875,-0.019420567521592602,-4.220321804285049,1220,0.10085561778396368,34.53325404,591.44
905,628736,694,307,0.9766212105751038,0.15,0.014239674,-0.0380842387676239,0.00023433280000000002,0.2274169921875,-0.022802656603744254,-4.364847511053085,1224,0.10028976621106267,34.50515778,589.77
905,630784,696,308,0.9647983908653259,0.15,0.011044957,-0.0336458757519722,0.00023428160000000002,0.2113037109375,-0.021534147759666666,-4.417430132627487,1228,0.1317662599030882,34.44757651,585.57
905,632832,699,309,0.9664996862411499,0.15,0.012876791,-0.024946466088294983,0.0002342304,0.203125,-0.022473172575701028,-4.29309768974781,1232,0.14879213995300233,34.43127168,584.15
905,634880,701,310,0.9544623494148254,0.15,0.012358613,-0.02201344072818756,0.0002341792,0.193603515625,-0.02209491081885062,-4.3948362320661545,1236,0.15909304982051253,34.535589779999995,587.01
905,636928,703,311,0.9760209321975708,0.15,0.01315312,-0.03743991255760193,0.000234128,0.224853515625,-0.023635006757103838,-4.391755297780037,1240,0.10599704971536994,34.56807791,589.84
904,638976,706,312,0.979292094707489,0.15,0.01168881,-0.03856228291988373,0.0002340768,0.19482421875,-0.0211413972574519,-4.413113489747047,1244,0.09845100855454803,34.522948729999996,588.77
904,641024,708,313,0.9491597414016724,0.15,0.012637731,-0.0010459348559379578,0.0002340256,0.2196044921875,-0.02222752623492852,-4.457662150263786,1248,0.1943435948342085,34.98589571,594.72
904,643072,710,314,0.9753270745277405,0.15,0.013870732,-0.05206146836280823,0.0002339744,0.225341796875,-0.024487841030349955,-4.2395991533994675,1252,0.10455743200145662,35.172472649999996,595.96
904,645120,712,315,0.9561200737953186,0.15,0.012314567,-0.03840849548578262,0.0002339232,0.2071533203125,-0.022612560394918546,-4.356990098953247,1256,0.13200810854323208,35.2456126,599.22
904,647168,715,316,0.971100926399231,0.15,0.015041648,-0.04367828369140625,0.000233872,0.2354736328125,-0.023286584531888366,-4.500301748514175,1260,0.12575430609285831,35.325437410000006,600.16
904,649216,717,317,0.9742505550384521,0.15,0.01529395,-0.04968881607055664,0.0002338208,0.2479248046875,-0.023682435392402112,-4.434445828199387,1264,0.11956435581669211,35.414307,600.59
904,651264,719,318,0.9649861454963684,0.15,0.014437284,-0.028819315135478973,0.0002337696,0.2388916015625,-0.019942815823014826,-4.416778013110161,1268,0.12475717114284635,35.425988270000005,602.82
904,653312,721,319,0.9605363607406616,0.15,0.011419794,-0.014732033014297485,0.0002337184,0.205810546875,-0.01892154512461275,-4.3372824639081955,1272,0.14093007147312164,35.45314272,603.36
904,655360,724,320,0.9712844491004944,0.15,0.012160984,-0.03995624557137489,0.0002336672,0.2103271484375,-0.022612139015109278,-4.453981950879097,1276,0.11728356196545064,35.41784223,602.5
904,657408,726,321,0.9750785827636719,0.15,0.01150761,-0.030331306159496307,0.000233616,0.2244873046875,-0.02232872138847597,-4.466485798358917,1280,0.1264824082609266,35.67794383,606.76
904,659456,728,322,0.9730718731880188,0.15,0.012190595,-0.030005834996700287,0.0002335648,0.2178955078125,-0.0207697230798658,-4.234663397073746,1284,0.13635389576666057,35.6037766,605.09
904,661504,731,323,0.9534825086593628,0.15,0.011713436,-0.0096549391746521,0.00023351359999999999,0.2081298828125,-0.019446984297246672,-4.336952969431877,1288,0.16140358382835984,35.61000265,606.38
904,663552,733,324,0.9264827966690063,0.15,0.0110031385,-0.0025155991315841675,0.0002334624,0.20703125,-0.0194951924495399,-4.544125914573669,1292,0.19048622716218233,35.89100285,609.51
904,665600,735,325,0.9751502871513367,0.15,0.0096327,-0.05489207059144974,0.00023341119999999998,0.166015625,-0.02249421863234602,-4.547034129500389,1296,0.09805361228063703,36.29703614,613.71
904,667648,738,326,0.9782177209854126,0.15,0.013362345,-0.027934078127145767,0.00023336000000000003,0.2191162109375,-0.020177854545181617,-4.362470522522926,1300,0.12721018260344863,36.35425171999999,614.93
904,669696,740,327,0.9659723043441772,0.15,0.012560302,-0.020539142191410065,0.00023330880000000003,0.22705078125,-0.019223936746129766,-4.2726689130067825,1304,0.1506612366065383,36.35425171999999,614.93
904,671744,742,328,0.9527062773704529,0.15,0.01409298,-0.05073648691177368,0.00023325760000000002,0.2503662109375,-0.02215549972606823,-4.4570290595293045,1308,0.11516535514965653,36.413312409999996,615.42
904,673792,744,329,0.9591757655143738,0.15,0.011539378,-0.031241565942764282,0.00023320640000000002,0.2161865234375,-0.01952354097738862,-4.6092760264873505,1312,0.10267729707993567,36.4523074,616.62
904,675840,747,330,0.9525299072265625,0.15,0.014826776,-0.009115368127822876,0.00023315520000000001,0.238525390625,-0.020840496727032587,-4.514651283621788,1316,0.14145428780466318,36.70143114,619.31
904,677888,749,331,0.9643305540084839,0.15,0.009666028,-0.02851838618516922,0.000233104,0.1800537109375,-0.018539738870458677,-4.541545033454895,1320,0.14128424343653023,37.20511152,625.12
904,679936,751,332,0.9865849614143372,0.15,0.013882712,-0.03430318087339401,0.0002330528,0.2369384765625,-0.02131359322811477,-4.338705316185951,1324,0.10081741423346102,37.279364259999994,626.61
904,681984,753,333,0.9692009687423706,0.15,0.013124574,-0.02447844296693802,0.0002330016,0.214599609375,-0.019840492284856737,-4.324318781495094,1328,0.11442758771590889,37.461531369999996,629.49
904,684032,756,334,0.912793755531311,0.15,0.0096352035,-0.03462636098265648,0.0002329504,0.1962890625,-0.018639818008523434,-4.610389471054077,1332,0.12672510743141174,37.510342300000005,630.61
904,686080,758,335,0.9567179083824158,0.15,0.013723752,-0.02799900621175766,0.0002328992,0.224365234375,-0.018434516881825402,-4.458491384983063,1336,0.14855569368228316,37.504159009999995,629.98
904,688128,760,336,0.9743942022323608,0.15,0.014491414,-0.050301313400268555,0.00023284800000000002,0.21875,-0.021857194195035845,-4.497075513005257,1340,0.1207045465707779,37.638245729999994,631.26
904,690176,762,337,0.9713259935379028,0.15,0.012070967,-0.035122282803058624,0.00023279680000000001,0.234619140625,-0.021333637705538422,-4.353842630982399,1344,0.12703430908732116,37.62006397,630.93
904,692224,765,338,0.953147828578949,0.15,0.014120147,-0.0348731204867363,0.0002327456,0.228271484375,-0.022152608406031504,-4.536679491400719,1348,0.14059216855093837,37.762752750000004,633.3
904,694272,767,339,0.9616711139678955,0.15,0.015524797,-0.017172086983919144,0.0002326944,0.24267578125,-0.021077627839986235,-4.463424518704414,1352,0.1292526361066848,37.96563452,636.78
904,696320,769,340,0.9662376046180725,0.15,0.011002334,-0.03624928742647171,0.0002326432,0.1884765625,-0.021406702260719612,-4.3691504299640656,1356,0.12896064249798656,37.970918759999996,640.04
904,698368,771,341,0.9738220572471619,0.15,0.011365897,-0.04072949290275574,0.000232592,0.21240234375,-0.018379665867541917,-4.488689705729485,1360,0.1252765792887658,38.244524420000005,642.01
904,700416,774,342,0.970370352268219,0.15,0.012306292,-0.029055364429950714,0.0002325408,0.1982421875,-0.021266092429868877,-4.366481989622116,1364,0.1313320491462946,38.216513649999996,641.94
904,702464,776,343,0.9606344699859619,0.15,0.012221569,-0.041356734931468964,0.0002324896,0.2177734375,-0.02033527073217556,-4.570313945412636,1368,0.1328219138085842,38.442200740000004,643.1
904,704512,778,344,0.9723656177520752,0.15,0.0129677635,-0.032080262899398804,0.0002324384,0.215576171875,-0.02082893261103891,-4.381868913769722,1372,0.11532663810066879,38.55826116,645.32
904,706560,780,345,0.9771931171417236,0.15,0.013483202,-0.02893487736582756,0.00023238719999999998,0.25341796875,-0.02058530792419333,-4.504919335246086,1376,0.11696581169962883,38.38790356,644.46
904,708608,783,346,0.9750187397003174,0.15,0.012151408,-0.040126949548721313,0.00023233599999999998,0.2177734375,-0.019142854303936474,-4.3491407334804535,1380,0.10669515049085021,38.49590342000001,646.75
904,710656,785,347,0.9743334650993347,0.15,0.011865703,-0.014257185161113739,0.00023228480000000003,0.2235107421875,-0.0207684819761198,-4.432244926691055,1384,0.13108078995719552,38.506924010000006,646.22
904,712704,788,348,0.9524211287498474,0.15,0.012502002,-0.015112515538930893,0.0002322336,0.227294921875,-0.021044271386926994,-4.479875460267067,1388,0.14731257874518633,38.61192076,647.04
904,714752,790,349,0.9758455157279968,0.15,0.012909201,-0.03936873376369476,0.00023218240000000002,0.2333984375,-0.021434657333884388,-4.556717723608017,1392,0.10760168661363423,38.88747086,651.03
904,716800,792,350,0.9771476984024048,0.15,0.012279306,-0.03253497928380966,0.00023213120000000002,0.2271728515625,-0.021165494719753042,-4.400948017835617,1396,0.11537221539765596,38.97908039000001,651.62
904,718848,794,351,0.9688393473625183,0.15,0.014356118,-0.049180563539266586,0.00023208000000000001,0.2308349609375,-0.026597480376949534,-4.486621454358101,1400,0.1150859990157187,39.11504827,653.55
904,720896,796,352,0.9592606425285339,0.15,0.012825468,-0.021497398614883423,0.0002320288,0.2215576171875,-0.01640919386409223,-4.365663751959801,1404,0.14278967585414648,39.21202754,653.53
904,722944,799,353,0.9532538056373596,0.15,0.014472142,-0.026182491332292557,0.0002319776,0.22802734375,-0.023327336210059002,-4.463636755943298,1408,0.1200535693205893,39.49740027,658.0
904,724992,801,354,0.962689220905304,0.15,0.012884118,-0.015660114586353302,0.0002319264,0.2325439453125,-0.017966526822419837,-4.404842436313629,1412,0.15551982261240482,39.684808860000004,660.43
904,727040,803,355,0.9598819017410278,0.15,0.012896838,-0.009643465280532837,0.0002318752,0.21337890625,-0.017887212859932333,-4.41439089179039,1416,0.161915416829288,39.90771996,663.03
904,729088,806,356,0.9536895155906677,0.15,0.011367234,-0.021454472094774246,0.000231824,0.2095947265625,-0.019912101415684447,-4.438087448477745,1420,0.1336831182707101,39.84980822,662.92
904,731136,808,357,0.9602746367454529,0.15,0.0126676895,-0.034687262028455734,0.00023177280000000002,0.211181640625,-0.02176453368156217,-4.5611614137887955,1424,0.12729349173605442,39.958779670000006,663.06
904,733184,810,358,0.9732677936553955,0.15,0.013205668,-0.039511531591415405,0.00023172160000000001,0.2266845703125,-0.0200717402913142,-4.538556471467018,1428,0.11954651866108179,40.28039407,667.86
904,735232,813,359,0.9684654474258423,0.15,0.015080507,-0.026702750474214554,0.0002316704,0.21875,-0.016658003180054948,-4.363348588347435,1432,0.1508985385298729,40.31668549,668.38
904,737280,815,360,0.9596922397613525,0.15,0.0136555955,-0.026747800409793854,0.0002316192,0.230712890625,-0.02031746000284329,-4.34291709959507,1436,0.1417666762135923,40.28666287,668.81
904,739328,817,361,0.9514652490615845,0.15,0.014355487,-0.026146627962589264,0.000231568,0.24853515625,-0.024238820507889614,-4.468030974268913,1440,0.1479081406723708,40.5078977,671.8
904,741376,819,362,0.9693295359611511,0.15,0.01253839,-0.039072807878255844,0.0002315168,0.2069091796875,-0.0209253468492534,-4.565623477101326,1444,0.10100859683007002,40.4056342,669.23
904,743424,822,363,0.9680936932563782,0.15,0.013817739,-0.01824076473712921,0.0002314656,0.2412109375,-0.0204179439751897,-4.481532111763954,1448,0.140142880147323,40.117656769999996,665.09
904,745472,824,364,0.9725399613380432,0.15,0.013411224,-0.01964809000492096,0.0002314144,0.236083984375,-0.022441497596446425,-4.392005562782288,1452,0.13873670273460448,40.07888188,666.28
904,747520,826,365,0.9473932385444641,0.15,0.014141878,-0.02482566609978676,0.0002313632,0.237060546875,-0.02332004698109813,-4.4042991399765015,1456,0.14984854101203382,39.83344657,661.15
904,749568,828,366,0.9698466062545776,0.15,0.013731386,-0.02653522416949272,0.00023131199999999998,0.212158203125,-0.02412673708749935,-4.293373748660088,1460,0.13935906090773642,39.761866360000006,659.81
904,751616,831,367,0.9537642002105713,0.15,0.016661258,-0.010386623442173004,0.0002312608,0.232177734375,-0.02412190893664956,-4.380591109395027,1464,0.16769291693344712,39.65579287,657.94
904,753664,833,368,0.9615378975868225,0.15,0.012383165,-0.0315229669213295,0.00023120960000000003,0.2364501953125,-0.021631088777212426,-4.570027083158493,1468,0.12434522225521505,39.76911972,660.17
904,755712,835,369,0.951851487159729,0.15,0.014779462,-0.042400896549224854,0.0002311584,0.2196044921875,-0.020109489880269393,-4.496201142668724,1472,0.12831788347102702,39.564451090000006,656.14
904,757760,838,370,0.9760414958000183,0.15,0.011927377,-0.010488256812095642,0.00023110720000000002,0.210205078125,-0.02374679823697079,-4.4509260058403015,1476,0.14731658482924104,39.59250462,655.36
904,759808,840,371,0.9718053340911865,0.15,0.015273754,-0.02715744823217392,0.00023105600000000002,0.2225341796875,-0.02101116837002337,-4.429861024022102,1480,0.12037365394644439,39.67405345,654.88
904,761856,842,372,0.9700482487678528,0.15,0.014614375,-0.03351655974984169,0.00023100480000000001,0.2425537109375,-0.023062136257067323,-4.42170575261116,1484,0.1121476988773793,39.88525861,656.56
904,763904,844,373,0.9640383720397949,0.15,0.01107531,-0.010318085551261902,0.0002309536,0.19189453125,-0.019770105194766074,-4.428290575742722,1488,0.15395118203014135,39.723249069999994,656.29
904,765952,847,374,0.959780216217041,0.15,0.012050226,-0.02659202367067337,0.0002309024,0.21728515625,-0.018778173718601465,-4.387733101844788,1492,0.11532312957569957,39.723249069999994,656.29
904,768000,849,375,0.9583605527877808,0.15,0.01248865,-0.04375471919775009,0.0002308512,0.2276611328125,-0.02166608997504227,-4.700765565037727,1496,0.11767525412142277,40.06778108,660.64
904,770048,851,376,0.9854790568351746,0.15,0.014578032,-0.03940118849277496,0.0002308,0.25439453125,-0.020171232172288,-4.469462260603905,1500,0.08699661050923169,40.2871814,664.25
903,772096,854,377,0.9625430703163147,0.15,0.012933403,-0.039381589740514755,0.0002307488,0.216552734375,-0.02176192938350141,-4.416175380349159,1504,0.12196238501928747,40.330029339999996,665.01
903,774144,856,378,0.9703800678253174,0.15,0.011204981,-0.048861563205718994,0.00023069760000000002,0.20556640625,-0.019198658788809553,-4.528183192014694,1508,0.11166843655519187,40.41517444,665.61
903,776192,858,379,0.9683430194854736,0.15,0.015535161,-0.031750742346048355,0.00023064640000000001,0.2322998046875,-0.023529787475126795,-4.51894336938858,1512,0.11837932793423533,40.446952450000005,665.6
903,778240,861,380,0.9751928448677063,0.15,0.012155616,-0.05132291465997696,0.0002305952,0.209716796875,-0.02037449981435202,-4.56816092133522,1516,0.09020950470585376,40.50768728,665.85
903,780288,863,381,0.9752543568611145,0.15,0.012063145,-0.04388207197189331,0.000230544,0.1923828125,-0.02025550781399943,-4.613422781229019,1520,0.10632343008182943,40.52771660999999,666.68
903,782336,865,382,0.9681166410446167,0.15,0.013790097,-0.02731327712535858,0.0002304928,0.2530517578125,-0.023470296000596136,-4.483792945742607,1524,0.1186822522431612,40.57845389,668.71
903,784384,867,383,0.9798862338066101,0.15,0.011084187,-0.033559054136276245,0.0002304416,0.190673828125,-0.01990849601861555,-4.516496494412422,1528,0.08416280394885689,40.53870114,669.09
903,786432,870,384,0.972744882106781,0.15,0.01562171,-0.04444759711623192,0.0002303904,0.2376708984375,-0.02396544598741457,-4.512645900249481,1532,0.09765488980337977,40.540542009999996,670.18
903,788480,872,385,0.9741538763046265,0.15,0.014392402,-0.03167358785867691,0.0002303392,0.248291015625,-0.01912332186475396,-4.515600889921188,1536,0.10920527717098594,40.44647366000001,667.65
903,790528,874,386,0.9592435956001282,0.15,0.010987041,-0.051558785140514374,0.000230288,0.202880859375,-0.018095708335749805,-4.605186358094215,1540,0.10614770697429776,40.73027965000001,671.22
903,792576,877,387,0.9741381406784058,0.15,0.012657307,-0.04232451319694519,0.00023023679999999998,0.1949462890625,-0.021248468023259193,-4.584366083145142,1544,0.10261451336555183,40.71140586,672.0
903,794624,879,388,0.981219470500946,0.15,0.01170116,-0.03584664687514305,0.0002301856,0.2205810546875,-0.023366037727100775,-4.398356318473816,1548,0.09015474538318813,40.503796949999995,668.88
903,796672,881,389,0.9779914617538452,0.15,0.014653713,-0.05470753461122513,0.0002301344,0.2313232421875,-0.021540501606068574,-4.476790010929108,1552,0.10942793730646372,40.625368390000006,671.69
903,798720,883,390,0.9562298655509949,0.15,0.014255441,-0.031484268605709076,0.0002300832,0.242431640625,-0.022436191473389044,-4.30876162648201,1556,0.15868924953974783,40.548296920000006,670.36
903,800768,886,391,0.967607319355011,0.15,0.01345223,-0.04282006621360779,0.00023003200000000002,0.220703125,-0.019100978679489344,-4.479534551501274,1560,0.09903207281604409,40.53117851,668.85
903,802816,888,392,0.9670118093490601,0.15,0.015766896,-0.028986860066652298,0.0002299808,0.25,-0.02125756096211262,-4.4649990648031235,1564,0.0889241429977119,40.59272267,669.36
903,804864,890,393,0.9697313904762268,0.15,0.013456166,-0.035512395203113556,0.00022992960000000002,0.2232666015625,-0.021041284722741693,-4.498068034648895,1568,0.15056550013832748,40.54742252,667.42
903,806912,892,394,0.9765586256980896,0.15,0.011727039,-0.03570464998483658,0.0002298784,0.2105712890625,-0.01756330844364129,-4.380148038268089,1572,0.1022454765625298,40.53837104,668.32
903,808960,895,395,0.9608264565467834,0.15,0.015269166,-0.048447079956531525,0.0002298272,0.2169189453125,-0.020702434558188543,-4.433952376246452,1576,0.0968071527313441,40.884602279999996,674.45
903,811008,897,396,0.9753608703613281,0.15,0.012903847,-0.04565805941820145,0.000229776,0.2386474609375,-0.022571258945390582,-4.469210252165794,1580,0.10299768135882914,40.97419326,673.13
903,813056,899,397,0.9733116030693054,0.15,0.014180432,-0.0425010584294796,0.0002297248,0.2176513671875,-0.021985910774674267,-4.41502557694912,1584,0.09673615219071507,40.87185521,669.94
903,815104,901,398,0.977424681186676,0.15,0.01092972,-0.046156883239746094,0.00022967360000000002,0.19482421875,-0.021570507960859686,-4.2916402369737625,1588,0.09362718695774674,41.143698779999994,673.46
903,817152,904,399,0.9745460748672485,0.15,0.014158409,-0.036356549710035324,0.00022962240000000002,0.2191162109375,-0.022239029756747186,-4.385000079870224,1592,0.11583185195922852,41.30050956,676.0
903,819200,906,400,0.9743742942810059,0.15,0.014127959,-0.05888428911566734,0.00022957120000000002,0.2362060546875,-0.02535490528680384,-4.548665285110474,1596,0.07437366247177124,41.47718538,677.35
903,821248,908,401,0.9697244763374329,0.15,0.015204219,-0.0368618369102478,0.00022952,0.221923828125,-0.021459426905494183,-4.4672645926475525,1600,0.1136595515999943,41.680152639999996,679.92
903,823296,911,402,0.9807584881782532,0.15,0.012446357,-0.05035928636789322,0.0002294688,0.213623046875,-0.022060043003875762,-4.416158691048622,1604,0.0920749471988529,41.64125375,679.45
903,825344,913,403,0.9753679037094116,0.15,0.011648859,-0.03228189796209335,0.0002294176,0.1875,-0.020068491023266688,-4.379629343748093,1608,0.1101599014364183,41.608790389999996,680.22
903,827392,915,404,0.9816358685493469,0.15,0.0100586,-0.04924500733613968,0.0002293664,0.2218017578125,-0.020415372389834374,-4.293804436922073,1612,0.11592200677841902,41.617805829999995,682.33
