time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/loss,train/n_updates,train/value_loss,train/entropy_loss,train/clip_range,rollout/ep_len_mean,train/approx_kl,rollout/ep_rew_mean,train/learning_rate
1761280,898,860,1959,-0.010895603336393833,0.1724853515625,0.9866493344306946,0.02172207087278366,3436,0.1582513984758407,-4.591531485319138,0.15,177.76,0.010715578,-28.28,0.0002060192
1763328,898,861,1961,-0.01310641341842711,0.1900634765625,0.9916672110557556,-0.006499249488115311,3440,0.1304034017957747,-4.634820118546486,0.15,177.81,0.009853663,-28.27,0.00020596799999999998
1765376,898,862,1963,-0.011744701245334,0.1317138671875,0.990615963935852,-0.02115233615040779,3444,0.15338063216768205,-4.606147915124893,0.15,177.58,0.0073588444,-28.28,0.00020591680000000003
1767424,899,863,1965,-0.015026392764411867,0.1832275390625,0.9886327385902405,-0.023485679179430008,3448,0.14894862822256982,-4.580103546380997,0.15,177.41,0.010246396,-28.2,0.00020586560000000002
1769472,898,864,1968,-0.011976540321484208,0.185302734375,0.9887145161628723,-0.020540211349725723,3452,0.1520527577959001,-4.6774264723062515,0.15,177.84,0.010634838,-28.15,0.00020581440000000002
1771520,898,865,1970,-0.014311467733932659,0.129150390625,0.9898293018341064,-6.102025508880615e-05,3456,0.15908008581027389,-4.581760421395302,0.15,177.89,0.009036942,-28.15,0.00020576320000000002
1773568,899,866,1972,-0.013426117307972163,0.2169189453125,0.9898687601089478,-0.03428686037659645,3460,0.14621112728491426,-4.630232453346252,0.15,177.6,0.011590708,-27.91,0.000205712
1775616,899,867,1975,-0.014549089333740994,0.2052001953125,0.9890685677528381,-0.015698149800300598,3464,0.1437831313814968,-4.62806099653244,0.15,177.66,0.010504406,-28.0,0.0002056608
1777664,898,868,1977,-0.01328839352936484,0.1766357421875,0.9880673885345459,0.01755179464817047,3468,0.19111438398249447,-4.648217141628265,0.15,177.09,0.012304448,-28.0,0.0002056096
1779712,898,869,1979,-0.01324650610331446,0.1878662109375,0.9912889003753662,-0.011650264263153076,3472,0.1288398876786232,-4.599883705377579,0.15,177.05,0.009463066,-27.91,0.0002055584
1781760,898,870,1981,-0.013023742649238557,0.1683349609375,0.9876487851142883,-0.022807255387306213,3476,0.1633685906417668,-4.637899622321129,0.15,177.86,0.008684678,-28.15,0.0002055072
1783808,898,871,1984,-0.010780465265270323,0.1666259765625,0.9906996488571167,-0.016999229788780212,3480,0.14991468307562172,-4.599854066967964,0.15,177.06,0.007792008,-28.0,0.000205456
1785856,898,872,1986,-0.013145475211786106,0.1422119140625,0.9882614612579346,-0.026863060891628265,3484,0.15267686475999653,-4.605163633823395,0.15,177.17,0.00743444,-28.03,0.00020540480000000002
1787904,898,873,1988,-0.01274877364630811,0.1510009765625,0.9853286743164062,0.07237618416547775,3488,0.18447569338604808,-4.61238956451416,0.15,177.21,0.009083297,-28.22,0.0002053536
1789952,898,874,1991,-0.011342827026965097,0.1370849609375,0.9894277453422546,0.03360506147146225,3492,0.15536552062258124,-4.598187193274498,0.15,177.06,0.008912547,-28.17,0.0002053024
1792000,899,875,1993,-0.01528521321597509,0.1756591796875,0.9904310703277588,-0.012421861290931702,3496,0.1412105991039425,-4.605214715003967,0.15,176.83,0.00916564,-28.12,0.0002052512
1794048,898,876,1995,-0.01242824831570033,0.1942138671875,0.9874734878540039,0.04866795986890793,3500,0.17159802559763193,-4.64582659304142,0.15,177.09,0.008663824,-28.2,0.0002052
1796096,898,877,1998,-0.012904322851682082,0.1749267578125,0.9913203120231628,0.005816936492919922,3504,0.12561947596259415,-4.603022247552872,0.15,177.42,0.009158622,-28.11,0.0002051488
1798144,898,878,2000,-0.013045826912275515,0.1417236328125,0.9864410758018494,-0.012109063565731049,3508,0.1738423325587064,-4.614121228456497,0.15,177.16,0.008095689,-27.99,0.0002050976
1800192,898,879,2002,-0.01172287312510889,0.22119140625,0.9849509596824646,0.04923282563686371,3512,0.19932051352225244,-4.5873661786317825,0.15,176.99,0.012673724,-28.01,0.0002050464
1802240,898,880,2004,-0.013184996176278219,0.1229248046875,0.9902351498603821,0.004046536982059479,3516,0.1457718824967742,-4.625380218029022,0.15,177.0,0.0065878476,-28.07,0.00020499519999999999
1804288,898,881,2007,-0.011359249445376918,0.1180419921875,0.9897288680076599,0.04573208838701248,3520,0.15603118645958602,-4.63292670249939,0.15,177.4,0.0066509354,-28.03,0.000204944
1806336,898,882,2009,-0.009071637861779891,0.1112060546875,0.9898363947868347,-0.02136872708797455,3524,0.14706198987551033,-4.669532671570778,0.15,177.2,0.008611269,-27.94,0.00020489279999999998
1808384,898,883,2011,-0.011433397638029419,0.1685791015625,0.9888327717781067,0.018349967896938324,3528,0.15514522278681397,-4.619582548737526,0.15,177.39,0.0099560255,-28.08,0.00020484160000000003
1810432,898,884,2013,-0.013808541843900457,0.15625,0.9863166809082031,0.03805571794509888,3532,0.18446930986829102,-4.622454062104225,0.15,178.02,0.009142358,-28.03,0.0002047904
1812480,898,885,2016,-0.014079116714128759,0.146240234375,0.9789220690727234,0.017224684357643127,3536,0.24788888730108738,-4.645402804017067,0.15,178.26,0.008919038,-28.27,0.00020473920000000002
1814528,898,886,2018,-0.01196022258955054,0.1429443359375,0.9833281636238098,0.009885132312774658,3540,0.18635791027918458,-4.613488048315048,0.15,178.47,0.008967213,-28.45,0.00020468800000000002
1816576,898,887,2020,-0.01544706558343023,0.1905517578125,0.9871245622634888,0.01679283380508423,3544,0.19512107991613448,-4.600706294178963,0.15,177.56,0.0108656585,-28.3,0.0002046368
1818624,898,888,2022,-0.010166729480260983,0.1514892578125,0.9848169684410095,-0.006778828799724579,3548,0.18202975881285965,-4.632036536931992,0.15,177.92,0.008991266,-28.38,0.0002045856
1820672,898,889,2025,-0.013365255552344024,0.170654296875,0.9882482290267944,0.0002065598964691162,3552,0.15816518175415695,-4.566684678196907,0.15,177.72,0.008666059,-28.47,0.0002045344
1822720,898,890,2027,-0.012945461610797793,0.1619873046875,0.9895564913749695,0.02764052152633667,3556,0.15660212747752666,-4.622248202562332,0.15,177.87,0.008769825,-28.26,0.0002044832
1824768,898,891,2029,-0.01545653966604732,0.180908203125,0.9868096113204956,0.03321757912635803,3560,0.1837853193283081,-4.651024684309959,0.15,178.07,0.0112263085,-28.53,0.000204432
1826816,898,892,2032,-0.012973868258995935,0.1884765625,0.9840148091316223,0.018276534974575043,3564,0.17684415238909423,-4.590580701828003,0.15,177.89,0.010402922,-28.41,0.0002043808
1828864,898,893,2034,-0.01245029692654498,0.1396484375,0.9900458455085754,0.04427291080355644,3568,0.15085398918017745,-4.626678243279457,0.15,177.93,0.00906823,-28.32,0.00020432960000000002
1830912,898,894,2036,-0.01198348481557332,0.139404296875,0.9899047613143921,-0.023029595613479614,3572,0.14416873012669384,-4.65500882267952,0.15,177.98,0.010376645,-28.35,0.0002042784
1832960,898,895,2038,-0.01442874081840273,0.201416015625,0.9814503192901611,0.04345790296792984,3576,0.24112853407859802,-4.613300651311874,0.15,177.29,0.010400616,-28.17,0.0002042272
1835008,898,896,2041,-0.013694906141608953,0.1556396484375,0.9886445999145508,0.016611449420452118,3580,0.15169992740266025,-4.63498717546463,0.15,177.71,0.009651346,-28.19,0.000204176
1837056,898,897,2043,-0.009898769407300279,0.1220703125,0.9877927899360657,0.028019383549690247,3584,0.15534255583770573,-4.646959111094475,0.15,177.84,0.00847554,-28.27,0.0002041248
1839104,898,898,2045,-0.014072865291382186,0.130615234375,0.9902315735816956,0.015180602669715881,3588,0.14589156256988645,-4.661168217658997,0.15,177.68,0.008408862,-28.16,0.0002040736
1841152,898,899,2048,-0.011737132852431387,0.168701171875,0.9849013090133667,0.02476145327091217,3592,0.22198275895789266,-4.624214097857475,0.15,177.84,0.010562796,-28.18,0.0002040224
1843200,898,900,2050,-0.015009059803560376,0.1630859375,0.9902424216270447,0.05833800137042999,3596,0.15005846694111824,-4.622753381729126,0.15,177.09,0.011224745,-28.11,0.0002039712
1845248,898,901,2052,-0.013616536103654653,0.15576171875,0.9914053082466125,-0.017527539283037186,3600,0.13385972450487316,-4.636032253503799,0.15,177.08,0.009001395,-28.18,0.00020391999999999999
1847296,898,902,2054,-0.01221920651732944,0.167724609375,0.9890944361686707,0.008127234876155853,3604,0.15311597846448421,-4.636593237519264,0.15,177.91,0.008630281,-28.23,0.0002038688
1849344,898,903,2057,-0.014504430931992829,0.19384765625,0.9907897710800171,-0.026186451315879822,3608,0.14123119693249464,-4.612426221370697,0.15,177.15,0.012531046,-28.06,0.0002038176
1851392,898,904,2059,-0.010451893016579561,0.18505859375,0.9877123832702637,-0.016363676637411118,3612,0.18099711718969047,-4.677473574876785,0.15,177.59,0.00889332,-28.09,0.00020376640000000003
1853440,898,905,2061,-0.013162344112060964,0.175048828125,0.9894240498542786,0.024098381400108337,3616,0.15946762566454709,-4.666498512029648,0.15,177.17,0.011025424,-28.07,0.0002037152
1855488,898,906,2064,-0.012220198521390557,0.1744384765625,0.9891056418418884,0.022772736847400665,3620,0.1683422578498721,-4.738973766565323,0.15,177.23,0.008600257,-28.11,0.00020366400000000002
1857536,898,907,2066,-0.012280742201255634,0.1453857421875,0.9895763397216797,-0.009955406188964844,3624,0.15061295870691538,-4.679088264703751,0.15,177.42,0.008269738,-28.18,0.0002036128
1859584,898,908,2068,-0.01410315980319865,0.2047119140625,0.9816979765892029,0.027508996427059174,3628,0.2730897204019129,-4.698585197329521,0.15,177.39,0.010358113,-28.2,0.0002035616
1861632,898,909,2071,-0.0127711845561862,0.1800537109375,0.9819238781929016,0.05453890562057495,3632,0.2651952817104757,-4.730870723724365,0.15,177.16,0.008092364,-28.18,0.0002035104
1863680,898,910,2073,-0.014003169344505295,0.159912109375,0.9900712966918945,0.026356689631938934,3636,0.16289452253840864,-4.737970605492592,0.15,178.34,0.0093241,-28.43,0.0002034592
1865728,898,911,2075,-0.01454166680923663,0.1448974609375,0.9859822392463684,0.006423108279705048,3640,0.19277086621150374,-4.745641767978668,0.15,178.45,0.008349167,-28.36,0.000203408
1867776,898,912,2077,-0.012212031069793738,0.135986328125,0.9908514022827148,-0.0016903355717658997,3644,0.12698130181524903,-4.734363526105881,0.15,178.64,0.009284494,-28.42,0.0002033568
1869824,898,913,2080,-0.012574137974297628,0.157958984375,0.9899476766586304,-0.01161111518740654,3648,0.1620549752842635,-4.7622247487306595,0.15,178.02,0.007835088,-28.33,0.00020330560000000002
1871872,898,914,2082,-0.012232125794980675,0.15673828125,0.9896969795227051,-0.022916018962860107,3652,0.15346228680573404,-4.714373901486397,0.15,178.01,0.008060254,-28.31,0.00020325440000000002
1873920,898,915,2084,-0.0108778674621135,0.133544921875,0.9896524548530579,-0.029923878610134125,3656,0.15622929437085986,-4.710746645927429,0.15,178.16,0.007449324,-28.28,0.0002032032
1875968,898,916,2087,-0.013570677168900147,0.209716796875,0.9846301674842834,0.02908942848443985,3660,0.18926471145823598,-4.780582547187805,0.15,177.51,0.011006324,-28.4,0.000203152
1878016,898,917,2089,-0.01219743854016997,0.1441650390625,0.985676109790802,-0.007898986339569092,3664,0.1729270617943257,-4.764391273260117,0.15,177.43,0.008240503,-28.22,0.0002031008
1880064,898,918,2091,-0.014617591223213822,0.186279296875,0.9880365133285522,0.009236469864845276,3668,0.17324933363124728,-4.730594530701637,0.15,177.79,0.00934677,-28.24,0.0002030496
1882112,898,919,2093,-0.01231868311879225,0.1414794921875,0.9819551706314087,-0.012917757034301758,3672,0.17572770384140313,-4.778556227684021,0.15,178.41,0.008233201,-28.38,0.0002029984
1884160,898,920,2096,-0.009826462861383334,0.1168212890625,0.9846010208129883,0.025670818984508514,3676,0.20340283238328993,-4.707818925380707,0.15,178.59,0.0092609925,-28.47,0.0002029472
1886208,898,921,2098,-0.012225787824718282,0.1298828125,0.9859163761138916,0.006724521517753601,3680,0.1829488049261272,-4.720683708786964,0.15,177.98,0.0072666174,-28.41,0.000202896
1888256,898,922,2100,-0.01352633285569027,0.1552734375,0.989707350730896,-0.027015112340450287,3684,0.14514029351994395,-4.755884572863579,0.15,177.55,0.008817816,-28.44,0.00020284479999999999
1890304,898,923,2103,-0.012305629774346016,0.148681640625,0.9894670248031616,-0.0038055554032325745,3688,0.1666229898110032,-4.680525109171867,0.15,177.71,0.008703267,-28.56,0.00020279359999999998
1892352,898,924,2105,-0.014353170932736248,0.1177978515625,0.9874089360237122,-0.009222939610481262,3692,0.18159286910668015,-4.7567819356918335,0.15,177.88,0.008575555,-28.45,0.0002027424
1894400,898,925,2107,-0.01150751710520126,0.155029296875,0.9850731492042542,0.0068030282855033875,3696,0.1812217985279858,-4.74168498814106,0.15,177.99,0.008391142,-28.46,0.00020269120000000003
1896448,898,926,2110,-0.012642716799746267,0.170166015625,0.9874479174613953,-0.013630013912916183,3700,0.17336027906276286,-4.674969553947449,0.15,177.9,0.009605917,-28.46,0.00020264
1898496,898,927,2112,-0.014431533636525273,0.1737060546875,0.9890509247779846,0.03133881092071533,3704,0.15367107349447906,-4.740105539560318,0.15,177.17,0.008454744,-28.25,0.00020258880000000002
1900544,898,928,2114,-0.013639349723234773,0.1773681640625,0.9875506162643433,-0.004265010356903076,3708,0.1804559596348554,-4.705703973770142,0.15,177.77,0.010680709,-28.3,0.0002025376
1902592,898,929,2116,-0.013325448671821505,0.11572265625,0.9893385171890259,0.016323737800121307,3712,0.16189286252483726,-4.647235557436943,0.15,177.58,0.007043574,-28.16,0.0002024864
1904640,898,930,2119,-0.01294338921434246,0.1396484375,0.9895378351211548,-0.0023101642727851868,3716,0.13738137250766158,-4.7110802829265594,0.15,176.93,0.008013635,-27.86,0.0002024352
1906688,898,931,2121,-0.014766288484679535,0.138916015625,0.9882314801216125,-0.012426644563674927,3720,0.17652628058567643,-4.713622212409973,0.15,178.12,0.009867584,-28.1,0.000202384
1908736,898,932,2123,-0.012332524100202136,0.1519775390625,0.9880510568618774,0.01703771948814392,3724,0.17637748713605106,-4.674606844782829,0.15,176.98,0.0060443217,-27.95,0.0002023328
1910784,898,933,2125,-0.011019310637493618,0.133544921875,0.9875285029411316,0.032359540462493896,3728,0.15133398887701333,-4.72125107049942,0.15,177.12,0.0073499526,-27.88,0.0002022816
1912832,898,934,2128,-0.012098772916942835,0.1378173828125,0.9895047545433044,0.003140471875667572,3732,0.15286926249973476,-4.683914080262184,0.15,177.57,0.00951226,-27.94,0.00020223040000000002
1914880,898,935,2130,-0.016095335318823345,0.1771240234375,0.9890429973602295,-0.0358334518969059,3736,0.14848849037662148,-4.689179211854935,0.15,176.7,0.010712501,-27.94,0.00020217920000000002
