time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/loss,train/value_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
651,667648,1024,326,-0.09589686989784241,0.11932680569589138,0.401611328125,0.15,-0.05463566508842632,0.070089705,0.9556102156639099,-4.388997435569763,0.00021672,1300,36.11804500000001,869.39
651,669696,1028,327,-0.10238593816757202,0.09782056696712971,0.4112548828125,0.15,-0.05624009198800195,0.08963892,0.9617882966995239,-4.435199752449989,0.0002166176,1304,36.23953429000001,872.8
651,671744,1031,328,-0.1203317642211914,0.07655889401212335,0.4241943359375,0.15,-0.058655508371884935,0.09079122,0.9742656946182251,-4.338136658072472,0.00021651519999999998,1308,36.707635100000005,886.14
651,673792,1034,329,-0.09343322366476059,0.10208763228729367,0.4044189453125,0.15,-0.05320376987219788,0.076339364,0.9575448632240295,-4.375695705413818,0.00021641280000000003,1312,36.73685238,888.49
650,675840,1038,330,-0.11768573522567749,0.09279304242227226,0.3944091796875,0.15,-0.057602413406129926,0.07920447,0.9391961097717285,-4.388027161359787,0.00021631040000000002,1316,36.67711035,888.07
650,677888,1041,331,-0.10771378874778748,0.1215512763010338,0.385009765625,0.15,-0.056485282140783966,0.06840367,0.8951795101165771,-4.38079334795475,0.00021620800000000001,1320,36.86482858,890.11
650,679936,1044,332,-0.10008005797863007,0.15254773735068738,0.363037109375,0.15,-0.050627310265554115,0.061978713,0.9237553477287292,-4.455855339765549,0.0002161056,1324,36.69910351,887.72
650,681984,1047,333,-0.07662386447191238,0.15247524715960026,0.3382568359375,0.15,-0.045339376287302,0.06148218,0.9612147808074951,-4.399239405989647,0.0002160032,1328,36.44553535000001,882.12
650,684032,1051,334,-0.09558302909135818,0.1365057269576937,0.383056640625,0.15,-0.053690993881900795,0.0677969,0.952462911605835,-4.3306043446063995,0.00021590080000000002,1332,36.53682717000001,883.49
650,686080,1054,335,-0.09308426082134247,0.11452828149776906,0.3770751953125,0.15,-0.05348743933427613,0.07179798,0.9376878142356873,-4.357247203588486,0.0002157984,1336,36.845599390000004,890.15
650,688128,1057,336,-0.10311411321163177,0.07504757982678711,0.419677734375,0.15,-0.05366408187546767,0.07302664,0.9597814679145813,-4.3517365753650665,0.000215696,1340,36.845599390000004,890.15
650,690176,1060,337,-0.08522006869316101,0.14718231186270714,0.380859375,0.15,-0.05042086874891538,0.07175984,0.8308074474334717,-4.403346553444862,0.0002155936,1344,36.1754774,875.34
650,692224,1063,338,-0.09001719206571579,0.18699792958796024,0.3653564453125,0.15,-0.0483860915992409,0.058619063,0.9271265864372253,-4.381259515881538,0.0002154912,1348,36.57359039000001,882.05
650,694272,1066,339,-0.10980769991874695,0.1295198529260233,0.387451171875,0.15,-0.05252386842039414,0.0688596,0.9533806443214417,-4.359495058655739,0.0002153888,1352,36.64420665000001,883.99
650,696320,1069,340,-0.08937786519527435,0.1365401754155755,0.3731689453125,0.15,-0.05271623801672831,0.062345047,0.9314796924591064,-4.379692643880844,0.0002152864,1356,36.49627275,881.01
650,698368,1072,341,-0.0976441353559494,0.12779608520213515,0.39453125,0.15,-0.05479452584404498,0.0719392,0.914531409740448,-4.3794005662202835,0.000215184,1360,36.44635732000001,880.24
650,700416,1076,342,-0.0761059895157814,0.19775579404085875,0.369384765625,0.15,-0.05130179827392567,0.07085111,0.9152241349220276,-4.377804651856422,0.00021508159999999998,1364,36.55355853000001,884.5
650,702464,1079,343,-0.10751572996377945,0.13470319646876305,0.3846435546875,0.15,-0.055189445803989656,0.066997364,0.9509567618370056,-4.389897510409355,0.0002149792,1368,36.48417004,882.11
650,704512,1083,344,-0.09818025678396225,0.14317016152199358,0.3555908203125,0.15,-0.048681988948374055,0.0543176,0.934025764465332,-4.369617730379105,0.00021487680000000002,1372,36.155441659999994,876.29
650,706560,1086,345,-0.08870841562747955,0.14850331726484,0.3760986328125,0.15,-0.054580259253270924,0.07472913,0.9454072713851929,-4.29774072766304,0.00021477440000000002,1376,36.12508715,873.26
649,708608,1090,346,-0.10137182474136353,0.13121160701848567,0.3739013671875,0.15,-0.05308849329594523,0.06084024,0.9363893270492554,-4.3768535405397415,0.000214672,1380,35.98604806,871.25
649,710656,1093,347,-0.09781095385551453,0.15383894555270672,0.3922119140625,0.15,-0.0539771151234163,0.06801351,0.9057060480117798,-4.3704861253499985,0.0002145696,1384,36.10139141,874.04
649,712704,1096,348,-0.09711366891860962,0.12566202459856868,0.407958984375,0.15,-0.05778130437829532,0.095060445,0.918546199798584,-4.382635921239853,0.0002144672,1388,36.17665377,874.31
649,714752,1099,349,-0.0749083012342453,0.14214181364513934,0.39306640625,0.15,-0.05229999887524173,0.060851242,0.9251531362533569,-4.399168536067009,0.0002143648,1392,36.138133919999994,874.41
649,716800,1102,350,-0.07974278926849365,0.1898649693466723,0.3482666015625,0.15,-0.047080748016014695,0.04781135,0.9096857309341431,-4.463802322745323,0.0002142624,1396,36.51583643,879.47
649,718848,1106,351,-0.08699503540992737,0.1336018502479419,0.3489990234375,0.15,-0.048777618270833045,0.059908897,0.9510512351989746,-4.350314229726791,0.00021416000000000002,1400,36.45685119,875.65
649,720896,1109,352,-0.08723972737789154,0.16338043427094817,0.372314453125,0.15,-0.04441621556179598,0.05733505,0.9247982501983643,-4.328026637434959,0.00021405760000000002,1404,36.48054433,875.45
649,722944,1113,353,-0.09630157053470612,0.09768250281922519,0.41064453125,0.15,-0.05244763201335445,0.07621079,0.9312094449996948,-4.364420935511589,0.0002139552,1408,36.34526773,875.33
649,724992,1116,354,-0.08600857853889465,0.13295823498629034,0.38623046875,0.15,-0.0493152329872828,0.070258185,0.8780224323272705,-4.342588737607002,0.00021385280000000003,1412,36.249306139999995,873.37
649,727040,1119,355,-0.0889633446931839,0.15124184195883572,0.3834228515625,0.15,-0.05330643552588299,0.078989394,0.8842600584030151,-4.407496675848961,0.00021375040000000002,1416,36.27065577,872.43
649,729088,1122,356,-0.09677354246377945,0.14473897870630026,0.3956298828125,0.15,-0.05413167012738995,0.08535681,0.9376948475837708,-4.403713375329971,0.000213648,1420,36.17467995999999,868.78
649,731136,1125,357,-0.09171073138713837,0.11681494920048863,0.4007568359375,0.15,-0.051712832660996355,0.079263285,0.9593808650970459,-4.339812025427818,0.0002135456,1424,35.880184899999996,862.51
649,733184,1129,358,-0.09149260818958282,0.15520192100666463,0.3525390625,0.15,-0.042125236650463194,0.067205414,0.9418980479240417,-4.261529982089996,0.0002134432,1428,36.0547762,866.08
649,735232,1132,359,-0.08840321749448776,0.11797826131805778,0.3853759765625,0.15,-0.050093486526748165,0.07695924,0.9215908050537109,-4.3182569444179535,0.0002133408,1432,36.35321218,871.51
649,737280,1135,360,-0.10763999819755554,0.11838736850768328,0.4144287109375,0.15,-0.057276150706456974,0.08662999,0.9269043207168579,-4.352067053318024,0.0002132384,1436,36.31727033,870.95
649,739328,1138,361,-0.09706559032201767,0.12372474221047014,0.4041748046875,0.15,-0.05400433039176278,0.07293677,0.9113484621047974,-4.415376469492912,0.000213136,1440,36.31727033,870.95
649,741376,1141,362,-0.10137177258729935,0.1349499811185524,0.39990234375,0.15,-0.05390926165273413,0.07247295,0.7964167594909668,-4.442632794380188,0.0002130336,1444,36.08589829000001,868.74
649,743424,1144,363,-0.10720806568861008,0.13376491121016443,0.4150390625,0.15,-0.054179259459488094,0.08680708,0.9407080411911011,-4.392464458942413,0.00021293119999999998,1448,36.343292690000006,877.02
649,745472,1147,364,-0.10329489409923553,0.12499887146987021,0.40625,0.15,-0.057825134572340176,0.08591804,0.9394916892051697,-4.335213705897331,0.00021282879999999998,1452,36.35642484,877.32
