time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/n_updates,train/loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
1396,591,866,1210368,0.15,-0.031308819219702855,0.00021979199999999999,0.9159739017486572,0.2867431640625,2360,-0.042580582201480865,-4.609829485416412,0.20044307876378298,0.027879145,38.27763798,799.21
1399,592,866,1212416,0.15,-0.02879029215546325,0.0002197408,0.9005977511405945,0.283447265625,2364,-0.008799850940704346,-4.646813303232193,0.2131267269141972,0.026661612,38.2905278,798.89
1401,593,866,1214464,0.15,-0.02380959439324215,0.00021968959999999998,0.8639897108078003,0.27685546875,2368,-0.006396651268005371,-4.62752890586853,0.24173736991360784,0.024944667,38.2905278,798.89
1403,594,866,1216512,0.15,-0.02723347017308697,0.00021963840000000003,0.8650439977645874,0.3216552734375,2372,-0.01859019696712494,-4.633983686566353,0.2587951263412833,0.034930106,37.97762818,795.48
1406,595,866,1218560,0.15,-0.019959210243541747,0.00021958720000000002,0.9344542026519775,0.3033447265625,2376,-0.027883172035217285,-4.63679963350296,0.1661947974935174,0.025161427,38.43190207,801.88
1408,596,866,1220608,0.15,-0.026368889026343822,0.00021953600000000002,0.9298815727233887,0.284912109375,2380,-0.014886550605297089,-4.568253919482231,0.1795244994573295,0.029655047,38.30732029999999,799.23
1410,597,866,1222656,0.15,-0.026511127536650747,0.00021948480000000002,0.8828790187835693,0.310302734375,2384,-0.03500550985336304,-4.613362222909927,0.16746124485507607,0.026773976,38.206281849999996,798.52
1412,598,866,1224704,0.15,-0.025883650785544887,0.0002194336,0.7921460866928101,0.2939453125,2388,-0.040006302297115326,-4.609844997525215,0.19084562617354095,0.02723848,38.46631502,804.89
1415,599,866,1226752,0.15,-0.02297606873617042,0.0002193824,0.8402295112609863,0.3028564453125,2392,-0.006886579096317291,-4.685413271188736,0.3161123958416283,0.027884465,38.62685152,808.51
1417,600,866,1228800,0.15,-0.026027134736068547,0.0002193312,0.8984537124633789,0.2872314453125,2396,-0.008658260107040405,-4.648780822753906,0.27948237815871835,0.025633637,37.9894196,793.07
1419,601,866,1230848,0.15,-0.02417382475687191,0.00021928,0.9246237874031067,0.2691650390625,2400,-0.02453702688217163,-4.625785931944847,0.22457597963511944,0.02007418,37.928744030000004,792.82
1422,602,866,1232896,0.15,-0.027777844574302435,0.0002192288,0.9310553669929504,0.28857421875,2404,-0.03232396021485329,-4.565351709723473,0.19027150073088706,0.030403126,38.24200358,799.67
1424,603,866,1234944,0.15,-0.028331003879429772,0.0002191776,0.8716363310813904,0.31982421875,2408,-0.03233210742473602,-4.585385873913765,0.15203384752385318,0.032727085,38.24200358,799.67
1426,604,867,1236992,0.15,-0.023356042249361053,0.00021912640000000002,0.7187464237213135,0.3343505859375,2412,-0.022236891090869904,-4.682919576764107,0.2084932173602283,0.036942206,38.13305572,796.39
1429,605,867,1239040,0.15,-0.02378032385604456,0.0002190752,0.8452967405319214,0.28662109375,2416,0.010888151824474335,-4.749089106917381,0.2860578945837915,0.020990334,38.44842407,801.3
1431,606,867,1241088,0.15,-0.02248322404921055,0.000219024,0.8739463686943054,0.2655029296875,2420,-0.0014889240264892578,-4.722305506467819,0.26710762456059456,0.021263244,38.39972761999999,800.46
1433,607,867,1243136,0.15,-0.02595980596379377,0.0002189728,0.9157177209854126,0.27734375,2424,-0.01634407788515091,-4.582599014043808,0.20807291311211884,0.024846435,38.58053621,802.93
1435,608,867,1245184,0.15,-0.03166209367918782,0.0002189216,0.9397140145301819,0.3009033203125,2428,-0.05908094719052315,-4.560409665107727,0.1360014365054667,0.041628417,38.63762908,804.4
1438,609,867,1247232,0.15,-0.03194731744588353,0.0002188704,0.9097405076026917,0.317138671875,2432,-0.03248076140880585,-4.569901198148727,0.18362252786755562,0.030394038,39.155905239999996,813.69
1440,610,867,1249280,0.15,-0.021720396704040468,0.0002188192,0.9106985926628113,0.2838134765625,2436,0.05108301341533661,-4.575989827513695,0.2506812959909439,0.025209116,39.155905239999996,813.69
1442,611,867,1251328,0.15,-0.025267739838454872,0.000218768,0.8900623917579651,0.2655029296875,2440,0.00892801582813263,-4.5982848554849625,0.2472751666791737,0.026667954,39.058823100000005,814.13
1445,612,867,1253376,0.15,-0.01863533485447988,0.00021871679999999999,0.893559455871582,0.28125,2444,-0.005802959203720093,-4.583338633179665,0.2235249348450452,0.022211619,38.972869180000004,811.43
1447,613,867,1255424,0.15,-0.02699437297997065,0.0002186656,0.9188816547393799,0.274169921875,2448,-0.032047152519226074,-4.5855530351400375,0.22161988215520978,0.024275165,39.13401621,813.97
1449,614,867,1257472,0.15,-0.028300260979449376,0.00021861439999999998,0.925421416759491,0.28955078125,2452,-0.02053052932024002,-4.62740384042263,0.2248691669665277,0.028771797,39.13401621,813.97
1452,615,867,1259520,0.15,-0.025440998084377497,0.00021856320000000003,0.9001744985580444,0.3145751953125,2456,-0.03450143337249756,-4.570585653185844,0.18591983569785953,0.024474684,39.22481697999999,817.91
1454,616,867,1261568,0.15,-0.03219305767561309,0.000218512,0.9309263229370117,0.2928466796875,2460,-0.055920954793691635,-4.6211778819561005,0.1532963605131954,0.026718173,39.56553299000001,827.41
1456,617,867,1263616,0.15,-0.02719080983661115,0.00021846080000000002,0.910394012928009,0.300048828125,2464,-0.011153213679790497,-4.5921720415353775,0.21079475013539195,0.022170544,39.724601740000004,830.84
1459,618,867,1265664,0.15,-0.024956783192465082,0.00021840960000000002,0.9005115628242493,0.30224609375,2468,-0.013143256306648254,-4.53942808508873,0.2622648533433676,0.024965066,39.61681813,828.55
1461,619,867,1267712,0.15,-0.028790648881113157,0.0002183584,0.875588059425354,0.3060302734375,2472,-0.02605966478586197,-4.5663703083992,0.1711284345947206,0.033226714,39.77741476,832.31
1464,620,867,1269760,0.15,-0.028977472422411665,0.0002183072,0.9046549201011658,0.3074951171875,2476,-0.042435064911842346,-4.601593837141991,0.1634758049622178,0.028285496,40.07717194,842.94
1466,621,867,1271808,0.15,-0.02763825040892698,0.000218256,0.9390366673469543,0.2838134765625,2480,-0.0164937824010849,-4.572899028658867,0.2446501087397337,0.02761456,40.26670132999999,848.58
1468,622,867,1273856,0.15,-0.024974511325126514,0.0002182048,0.9288676381111145,0.25439453125,2484,-0.02732117474079132,-4.5704997926950455,0.19786829082295299,0.02240222,40.26670132999999,848.58
1471,623,867,1275904,0.15,-0.02690223843092099,0.0002181536,0.8962924480438232,0.323486328125,2488,-0.027680441737174988,-4.539888381958008,0.17804741277359426,0.03389211,40.28881159999999,848.21
1473,624,867,1277952,0.15,-0.029522715078201145,0.0002181024,0.8215312361717224,0.3175048828125,2492,-0.03264399617910385,-4.535907760262489,0.19515717634931207,0.028655164,40.440125859999995,850.17
1475,625,867,1280000,0.15,-0.029271230683661997,0.00021805120000000002,0.9081695079803467,0.281005859375,2496,-0.017414145171642303,-4.51379232108593,0.22828872874379158,0.030132225,40.416363999999994,850.85
1478,626,867,1282048,0.15,-0.02678917013690807,0.000218,0.927588939666748,0.3040771484375,2500,0.029328621923923492,-4.600347951054573,0.31253692507743835,0.028024059,40.208582,846.91
1480,627,867,1284096,0.15,-0.026248143694829196,0.0002179488,0.9450708031654358,0.302734375,2504,-0.015630125999450684,-4.566264778375626,0.16633358597755432,0.027428485,40.19951086,846.63
1482,628,867,1286144,0.15,-0.026694548490922898,0.0002178976,0.9371748566627502,0.2926025390625,2508,-0.04121667891740799,-4.417190566658974,0.11506511108018458,0.025694052,40.189065559999996,847.53
1485,629,867,1288192,0.15,-0.0274985515861772,0.0002178464,0.9017807841300964,0.302978515625,2512,-0.037815168499946594,-4.513178750872612,0.12775290524587035,0.025839312,39.942676479999996,842.73
1487,630,867,1290240,0.15,-0.024337741633644328,0.0002177952,0.8221766352653503,0.3013916015625,2516,0.028802409768104553,-4.524016663432121,0.25495555996894836,0.026024908,39.75885342000001,837.15
1489,631,867,1292288,0.15,-0.022042820521164685,0.000217744,0.8518308997154236,0.2476806640625,2520,-0.010910391807556152,-4.535982996225357,0.2373519791290164,0.02026713,39.74132675,837.53
1491,632,867,1294336,0.15,-0.02070647888467647,0.0002176928,0.9079233407974243,0.298828125,2524,0.0021452605724334717,-4.514586195349693,0.23660240229219198,0.027603004,39.65638224,837.77
1494,633,867,1296384,0.15,-0.021020320244133472,0.0002176416,0.9358681440353394,0.2752685546875,2528,-0.027840957045555115,-4.548788443207741,0.20399263175204396,0.022163339,40.21461143,848.52
1496,634,867,1298432,0.15,-0.02527456778625492,0.0002175904,0.9507145881652832,0.2579345703125,2532,-0.015817604959011078,-4.535495087504387,0.20033149467781186,0.021041967,40.07212851,846.68
1498,635,867,1300480,0.15,-0.026560451922705397,0.0002175392,0.9093124866485596,0.264404296875,2536,-0.022762879729270935,-4.480115368962288,0.18078452069312334,0.024622325,40.07212851,846.68
1500,636,867,1302528,0.15,-0.027876276697497815,0.00021748800000000003,0.8447237014770508,0.290771484375,2540,-0.04089256003499031,-4.487437501549721,0.18016800587065518,0.024155645,40.12792613,847.59
1503,637,867,1304576,0.15,-0.027337887178873643,0.0002174368,0.863585352897644,0.2928466796875,2544,-0.014730431139469147,-4.60032831132412,0.20535181323066354,0.027066719,39.64057385,839.36
1505,638,867,1306624,0.15,-0.026171543751843274,0.00021738560000000002,0.8878930807113647,0.26171875,2548,0.0021842792630195618,-4.5227247923612595,0.28812555503100157,0.021683622,39.60313084,836.85
1508,639,867,1308672,0.15,-0.029703878361033276,0.0002173344,0.9462568163871765,0.2969970703125,2552,-0.019725866615772247,-4.440114915370941,0.2112542949616909,0.02833763,39.70074003,837.55
1510,640,867,1310720,0.15,-0.028132286257459782,0.00021728320000000001,0.9294191598892212,0.306884765625,2556,-0.04662958160042763,-4.480307906866074,0.193120829295367,0.02667363,39.82764907,840.24
1512,641,867,1312768,0.15,-0.026877976953983307,0.000217232,0.9025163054466248,0.26416015625,2560,-0.020778216421604156,-4.4592097997665405,0.1858765499200672,0.027626343,40.00658564,844.42
1514,642,867,1314816,0.15,-0.026960871153278276,0.0002171808,0.889211893081665,0.2781982421875,2564,-0.006285503506660461,-4.497302234172821,0.22987836925312877,0.023985656,40.11130702,846.02
1517,643,868,1316864,0.15,-0.023225779208587483,0.0002171296,0.8433328866958618,0.2772216796875,2568,-0.00675799697637558,-4.518957406282425,0.2469431571662426,0.02672812,39.91219762000001,842.05
1519,644,867,1318912,0.15,-0.021533095190534368,0.0002170784,0.8313610553741455,0.265869140625,2572,0.04437504708766937,-4.5668840408325195,0.2968452097848058,0.02082503,39.8984742,842.54
1521,645,868,1320960,0.15,-0.030271709416410886,0.0002170272,0.927760124206543,0.30322265625,2576,-0.024598166346549988,-4.544689834117889,0.2316448180936277,0.026529577,39.791280789999995,840.14
1524,646,868,1323008,0.15,-0.02698157576378435,0.00021697600000000002,0.9520655870437622,0.2813720703125,2580,-0.036770060658454895,-4.484617963433266,0.1853760110680014,0.027668666,40.23614059,849.83
1526,647,868,1325056,0.15,-0.029786495288135484,0.00021692480000000001,0.9084377884864807,0.30126953125,2584,-0.029427379369735718,-4.466942444443703,0.17615436459891498,0.02880059,40.12314085999999,847.57
1528,648,868,1327104,0.15,-0.0225758416345343,0.0002168736,0.9230071902275085,0.3055419921875,2588,0.012445427477359772,-4.4654494524002075,0.20284345583058894,0.03257613,40.236792339999994,849.5
1531,649,868,1329152,0.15,-0.024901726545067504,0.0002168224,0.940841794013977,0.3017578125,2592,-0.05031706020236015,-4.448163449764252,0.1807843039277941,0.029588882,40.00666143,843.44
1533,650,868,1331200,0.15,-0.024553018185542896,0.0002167712,0.9200901985168457,0.30908203125,2596,-0.027987182140350342,-4.473752915859222,0.21619903994724154,0.027697125,39.90076483,839.04
1535,651,868,1333248,0.15,-0.026205470494460315,0.00021672,0.900501012802124,0.3016357421875,2600,-0.040015365928411484,-4.433284729719162,0.18253383762203157,0.028685963,39.90076483,839.04
1537,652,868,1335296,0.15,-0.030789688287768513,0.0002166688,0.8945291638374329,0.3148193359375,2604,-0.06268876791000366,-4.555790066719055,0.1644316699821502,0.03329671,39.92530887999999,840.56
1540,653,868,1337344,0.15,-0.02899523585801944,0.0002166176,0.9269283413887024,0.2864990234375,2608,-0.03457888588309288,-4.55741573870182,0.15665542497299612,0.022934977,39.97459095,840.73
1542,654,868,1339392,0.15,-0.03131874026439618,0.0002165664,0.9437015652656555,0.29345703125,2612,-0.049518510699272156,-4.522421419620514,0.1806336143054068,0.03368511,40.515079799999995,853.25
1544,655,868,1341440,0.15,-0.028537093254271895,0.00021651519999999998,0.9409034848213196,0.3013916015625,2616,-0.052954938262701035,-4.506093829870224,0.15266670915298164,0.027129604,40.46844428,853.78
1547,656,868,1343488,0.15,-0.027740769597585313,0.000216464,0.9343831539154053,0.2513427734375,2620,-0.04056023806333542,-4.504811123013496,0.1640556468628347,0.024901558,40.46844428,853.78
1549,657,868,1345536,0.15,-0.024566370440879837,0.00021641280000000003,0.8501846790313721,0.2689208984375,2624,-0.03460858389735222,-4.529855251312256,0.1782388617284596,0.026078029,40.18171301999999,846.45
1552,658,868,1347584,0.15,-0.024358928494621068,0.0002163616,0.923626720905304,0.29248046875,2628,0.016443774104118347,-4.62914751470089,0.25498047936707735,0.026027177,39.7041323,836.08
1554,659,868,1349632,0.15,-0.020179299157462083,0.00021631040000000002,0.934703528881073,0.2965087890625,2632,-0.006088048219680786,-4.529993027448654,0.18173618568107486,0.019088717,39.679766879999995,835.71
1556,660,868,1351680,0.15,-0.024909478292101994,0.0002162592,0.9146352410316467,0.27099609375,2636,-0.02342158555984497,-4.463911548256874,0.17963440669700503,0.021617003,39.67258543999999,835.59
1559,661,868,1353728,0.15,-0.028833348653279245,0.00021620800000000001,0.8731592297554016,0.2830810546875,2640,-0.05094006657600403,-4.501587525010109,0.16931515000760555,0.026526518,39.64467001,830.07
1561,662,868,1355776,0.15,-0.02623461975599639,0.0002161568,0.927529513835907,0.2933349609375,2644,-0.048799626529216766,-4.502311080694199,0.1578052386175841,0.026278824,39.6198328,828.74
1563,663,868,1357824,0.15,-0.031177516939351335,0.0002161056,0.894675612449646,0.2867431640625,2648,-0.04892431199550629,-4.444359287619591,0.18640179419890046,0.024068575,39.72612664,829.58
1565,664,868,1359872,0.15,-0.03150956268655136,0.0002160544,0.9441825151443481,0.3048095703125,2652,-0.045738428831100464,-4.511870473623276,0.15333528560586274,0.027350904,39.777550100000006,831.52
1568,665,868,1361920,0.15,-0.030967892875196412,0.0002160032,0.924371600151062,0.274658203125,2656,-0.03745410591363907,-4.525724723935127,0.17333994805812836,0.022062646,39.61948745,833.32
1570,666,868,1363968,0.15,-0.025779353818506934,0.00021595200000000002,0.9296920895576477,0.27880859375,2660,0.036886364221572876,-4.518762320280075,0.24898086162284017,0.021193884,39.891636930000004,838.2
1572,667,868,1366016,0.15,-0.030861553619615734,0.00021590080000000002,0.9441561698913574,0.2864990234375,2664,-0.042425736784935,-4.433671414852142,0.1973566950764507,0.027088769,39.69564544,835.41
1574,668,868,1368064,0.15,-0.025145913954474963,0.00021584960000000001,0.926952600479126,0.309326171875,2668,-0.033487722277641296,-4.4653500616550446,0.17562113772146404,0.032925755,39.69564544,835.41
1577,669,868,1370112,0.15,-0.027700657432433218,0.0002157984,0.8844932913780212,0.3037109375,2672,-0.035696543753147125,-4.437203347682953,0.17795351636596024,0.028306283,39.77294917,834.71
1579,670,868,1372160,0.15,-0.024379830196266994,0.0002157472,0.8621967434883118,0.283203125,2676,0.01383441686630249,-4.403107598423958,0.27244493551552296,0.023185177,39.91156514,838.49
1581,671,868,1374208,0.15,-0.02746261758147739,0.000215696,0.9536369442939758,0.256103515625,2680,-0.02639421820640564,-4.489728361368179,0.17924934020265937,0.024731133,40.164543300000005,843.86
1584,672,868,1376256,0.15,-0.02741105286986567,0.0002156448,0.9105625152587891,0.2918701171875,2684,-0.03171931207180023,-4.373586669564247,0.21429222030565143,0.02457603,40.11538095,842.17
1586,673,868,1378304,0.15,-0.028767640003934503,0.0002155936,0.8284676671028137,0.303955078125,2688,-0.007650211453437805,-4.41531565785408,0.24224570766091347,0.027759016,40.11538095,842.17
1588,674,868,1380352,0.15,-0.021525605116039515,0.0002155424,0.863197922706604,0.3238525390625,2692,0.0010204166173934937,-4.481258243322372,0.25266405986621976,0.023404682,39.938036430000004,838.24
1590,675,868,1382400,0.15,-0.024700373614905402,0.0002154912,0.9188252091407776,0.299072265625,2696,-0.016344666481018066,-4.552214831113815,0.23199399653822184,0.022564737,39.53813709,826.0
1593,676,869,1384448,0.15,-0.025339342580991797,0.00021543999999999998,0.9387803077697754,0.2774658203125,2700,0.01557312160730362,-4.521974578499794,0.27493602922186255,0.025847722,39.56133241999999,828.49
1595,677,869,1386496,0.15,-0.032656064358889125,0.0002153888,0.9327638149261475,0.339111328125,2704,-0.023241788148880005,-4.453526243567467,0.1707380402367562,0.033233237,39.54700191999999,829.37
1597,678,869,1388544,0.15,-0.029062787332804874,0.0002153376,0.8771811127662659,0.2806396484375,2708,-0.03792878985404968,-4.399598777294159,0.2144840657711029,0.02478332,39.68430546,829.97
1599,679,869,1390592,0.15,-0.024493030650774017,0.0002152864,0.903286337852478,0.23486328125,2712,0.013554416596889496,-4.429483518004417,0.2517624469473958,0.019943386,38.96342034,815.56
1602,680,869,1392640,0.15,-0.02249462963663973,0.00021523520000000002,0.9404259920120239,0.2623291015625,2716,-0.014883629977703094,-4.518093720078468,0.2366413213312626,0.022601653,38.77479943,812.73
1604,681,869,1394688,0.15,-0.027903256617719308,0.000215184,0.944701075553894,0.233154296875,2720,-0.023845553398132324,-4.337251141667366,0.17866360768675804,0.023744792,38.864628329999995,813.0
1606,682,869,1396736,0.15,-0.02495051038567908,0.00021513280000000001,0.9250034093856812,0.2735595703125,2724,-0.02233278751373291,-4.397364363074303,0.20098609011620283,0.022180561,39.12167465,817.17
1609,683,869,1398784,0.15,-0.025575270483386703,0.00021508159999999998,0.894385576248169,0.2379150390625,2728,-0.011332713067531586,-4.461767613887787,0.23409981932491064,0.019364052,38.79579663,809.23
1611,684,869,1400832,0.15,-0.021040066028945148,0.0002150304,0.9331337809562683,0.252197265625,2732,-0.03521748632192612,-4.413230195641518,0.20061337994411588,0.02239777,38.28542006,795.82
1613,685,869,1402880,0.15,-0.023725544684566557,0.0002149792,0.9302425980567932,0.2550048828125,2736,0.03584592789411545,-4.414633065462112,0.28850442450493574,0.02711437,38.28542006,795.82
1615,686,869,1404928,0.15,-0.027433716619270854,0.000214928,0.8977916240692139,0.2994384765625,2740,-0.004532165825366974,-4.374483421444893,0.24103099387139082,0.028387636,38.33046135,794.8
1618,687,869,1406976,0.15,-0.027225657293456607,0.00021487680000000002,0.8556692004203796,0.2908935546875,2744,0.02129349112510681,-4.428392618894577,0.31534143909811974,0.03601678,38.14840419000001,790.86
1620,688,869,1409024,0.15,-0.02508939680410549,0.00021482560000000002,0.8541058301925659,0.2923583984375,2748,0.003275245428085327,-4.388662949204445,0.25972203677520156,0.026060373,38.08992649999999,791.69
1622,689,869,1411072,0.15,-0.026989509642589837,0.00021477440000000002,0.9334284067153931,0.2818603515625,2752,-0.025792405009269714,-4.3487934321165085,0.22506091510877013,0.03224869,38.14358881,794.63
1624,690,869,1413120,0.15,-0.02788697373762261,0.0002147232,0.8934798836708069,0.3067626953125,2756,-0.009821519255638123,-4.463659957051277,0.2212110417895019,0.028043892,37.914811099999994,790.54
1627,691,869,1415168,0.15,-0.02862305659800768,0.000214672,0.9339354634284973,0.25927734375,2760,-0.022993020713329315,-4.432649880647659,0.2073993794620037,0.029843051,37.996987489999995,792.67
1629,692,869,1417216,0.15,-0.02823086630087346,0.0002146208,0.8951378464698792,0.2696533203125,2764,-0.028817832469940186,-4.362646535038948,0.22148422244936228,0.025652692,37.996987489999995,792.67
1631,693,869,1419264,0.15,-0.022638262307737023,0.0002145696,0.8062846660614014,0.3179931640625,2768,0.029302343726158142,-4.451203852891922,0.27444827975705266,0.031512715,37.744136929999996,788.99
1633,694,869,1421312,0.15,-0.02359735665959306,0.0002145184,0.8884600400924683,0.290283203125,2772,-0.019176200032234192,-4.424870893359184,0.20927532110363245,0.029446103,37.686180130000004,787.04
1636,695,869,1423360,0.15,-0.02546316215011757,0.0002144672,0.9257445335388184,0.2838134765625,2776,-0.015552960336208344,-4.435710608959198,0.21491897758096457,0.031250402,37.783265009999994,787.95
1638,696,869,1425408,0.15,-0.024295931245433167,0.000214416,0.9150071144104004,0.33447265625,2780,0.038850948214530945,-4.438889116048813,0.29405852733179927,0.03792262,37.783265009999994,787.95
1640,697,869,1427456,0.15,-0.028979494178202003,0.0002143648,0.9210188984870911,0.3165283203125,2784,-0.043314896523952484,-4.3849890530109406,0.1210917632561177,0.032750852,38.04908068,792.44
1643,698,870,1429504,0.15,-0.025908472976880148,0.0002143136,0.8506888151168823,0.2969970703125,2788,-0.04273498058319092,-4.363692343235016,0.17185760661959648,0.031850014,37.951367440000006,791.22
1645,699,870,1431552,0.15,-0.02371075449627824,0.0002142624,0.8668778538703918,0.298095703125,2792,-0.005978919565677643,-4.474104315042496,0.22815378429368138,0.030610103,38.011423949999994,793.85
1647,700,870,1433600,0.15,-0.029289275116752833,0.0002142112,0.8848295211791992,0.2867431640625,2796,-0.020500242710113525,-4.505988910794258,0.2341973688453436,0.02731072,37.82522271,791.86
1649,701,870,1435648,0.15,-0.02947599653271027,0.00021416000000000002,0.899807870388031,0.286376953125,2800,-0.019944362342357635,-4.4719618409872055,0.22083662683144212,0.028804777,37.796849009999995,792.18
1652,702,870,1437696,0.15,-0.03195741755189374,0.0002141088,0.8862928152084351,0.32421875,2804,-0.025134265422821045,-4.452622145414352,0.18807490542531013,0.03544344,37.887833109999995,795.11
1654,703,870,1439744,0.15,-0.02606408702558838,0.00021405760000000002,0.9120383262634277,0.31298828125,2808,-0.013087019324302673,-4.395215421915054,0.2180480663664639,0.02890661,38.18021463,802.13
1656,704,870,1441792,0.15,-0.02648821077309549,0.00021400639999999998,0.9503058195114136,0.2845458984375,2812,-0.04975028336048126,-4.343102678656578,0.14173555187880993,0.026499238,38.0616311,798.51
1658,705,870,1443840,0.15,-0.02135582861956209,0.0002139552,0.9078803062438965,0.2650146484375,2816,-0.036374107003211975,-4.430881783366203,0.16742898197844625,0.023825612,38.0616311,798.51
1661,706,870,1445888,0.15,-0.021051999472547323,0.00021390399999999998,0.8694401383399963,0.3128662109375,2820,-0.038343995809555054,-4.427513152360916,0.17531986418180168,0.026541475,38.0616311,798.51
1663,707,870,1447936,0.15,-0.029170135036110878,0.00021385280000000003,0.6927750110626221,0.2833251953125,2824,-0.03644046187400818,-4.455237984657288,0.2290319660678506,0.025960673,38.4977898,806.42
1665,708,870,1449984,0.15,-0.024110768077662215,0.00021380160000000002,0.8687266111373901,0.3006591796875,2828,-0.017376787960529327,-4.537170261144638,0.2123441523872316,0.027041681,38.239559830000005,802.1
1668,709,870,1452032,0.15,-0.02725404094962869,0.00021375040000000002,0.9032781720161438,0.3106689453125,2832,-0.017979994416236877,-4.490398272871971,0.2740132808685303,0.026402185,38.70911262999999,810.83
1670,710,870,1454080,0.15,-0.022406581294490024,0.00021369920000000002,0.9330485463142395,0.291015625,2836,-0.016637850552797318,-4.388579323887825,0.20503058633767068,0.030854095,38.70911262999999,810.83
1672,711,870,1456128,0.15,-0.02831788660841994,0.000213648,0.8925347328186035,0.3033447265625,2840,-0.012159161269664764,-4.402282208204269,0.1819209991954267,0.03056494,38.45730398,804.97
1675,712,870,1458176,0.15,-0.02968169271480292,0.0002135968,0.872556209564209,0.2734375,2844,-0.012897700071334839,-4.385325223207474,0.21879850793629885,0.022860093,38.499389,808.73
1677,713,870,1460224,0.15,-0.02132525367778726,0.0002135456,0.8613783121109009,0.3045654296875,2848,0.007127493619918823,-4.51458452641964,0.26935502188280225,0.026706798,38.12252882,803.32
1679,714,870,1462272,0.15,-0.022825727239251137,0.0002134944,0.9002376794815063,0.262939453125,2852,0.04112084209918976,-4.488789737224579,0.33424063632264733,0.019518152,38.50861061,810.02
1682,715,870,1464320,0.15,-0.030959230090957135,0.0002134432,0.9453872442245483,0.255859375,2856,-0.03775988519191742,-4.394893035292625,0.1978595396503806,0.025548873,38.66261824,813.39
1684,716,870,1466368,0.15,-0.02739135333104059,0.000213392,0.8707549571990967,0.2852783203125,2860,0.003555774688720703,-4.3687538504600525,0.21969525190070271,0.025608744,39.07073837,822.17
1686,717,870,1468416,0.15,-0.028149950841907412,0.0002133408,0.9037785530090332,0.302734375,2864,-0.03713075444102287,-4.383416920900345,0.16834580595605075,0.03447905,39.07073837,822.17
1689,718,870,1470464,0.15,-0.027975725679425523,0.0002132896,0.8679326772689819,0.2996826171875,2868,-0.01871679723262787,-4.4473330825567245,0.2150810593739152,0.029922087,39.05382523,822.08
1691,719,870,1472512,0.15,-0.023584671027492732,0.0002132384,0.8683870434761047,0.267333984375,2872,0.011083826422691345,-4.496204853057861,0.27841554721817374,0.021405015,39.04128575,821.8
1693,720,870,1474560,0.15,-0.011957795300986618,0.0002131872,0.8818835020065308,0.27880859375,2876,0.005938492715358734,-4.393882140517235,0.28187045361846685,0.025286572,39.94528335,834.62
1695,721,870,1476608,0.15,-0.024814740201691166,0.000213136,0.9494264125823975,0.2789306640625,2880,-0.02914208173751831,-4.3379275649785995,0.18595084850676358,0.025143646,39.94528335,834.62
1698,722,870,1478656,0.15,-0.029754014089121483,0.0002130848,0.94353187084198,0.304443359375,2884,-0.07111109048128128,-4.3954572677612305,0.11649039853364229,0.031910837,40.13123514,840.55
1700,723,870,1480704,0.15,-0.02683904099103529,0.0002130336,0.9127587080001831,0.288818359375,2888,-0.03499475121498108,-4.373533770442009,0.18073866935446858,0.026430976,39.969916080000004,837.38
1702,724,870,1482752,0.15,-0.02517088851891458,0.00021298240000000002,0.8824867010116577,0.297119140625,2892,-0.024696163833141327,-4.482476830482483,0.21167103108018637,0.0248566,40.09578178,840.84
1705,725,870,1484800,0.15,-0.03303438119473867,0.00021293119999999998,0.9335581660270691,0.2845458984375,2896,-0.047563791275024414,-4.462318658828735,0.19820189708843827,0.029663093,40.04765988,839.88
1707,726,870,1486848,0.15,-0.021308004565071315,0.00021288,0.9101349711418152,0.30908203125,2900,0.00804147869348526,-4.436244651675224,0.22501919232308865,0.030313818,40.25438716,844.82
1709,727,870,1488896,0.15,-0.027502707089297473,0.00021282879999999998,0.9115762710571289,0.3321533203125,2904,-0.021464496850967407,-4.397199243307114,0.23595509212464094,0.030759254,40.23532395,846.04
1712,728,870,1490944,0.15,-0.0307094940362731,0.00021277760000000003,0.920483410358429,0.3369140625,2908,-0.0370476171374321,-4.434514790773392,0.17417924711480737,0.04132463,40.31535962,845.58
1714,729,870,1492992,0.15,-0.026743589813122526,0.00021272640000000002,0.9289059638977051,0.2957763671875,2912,-0.02085842192173004,-4.401337549090385,0.21071380143985152,0.02918182,40.31535962,845.58
1716,730,870,1495040,0.15,-0.02694662965950556,0.00021267520000000002,0.8352094292640686,0.282470703125,2916,-0.021801725029945374,-4.430041119456291,0.22059622686356306,0.022534821,40.66948315,851.1
1718,731,870,1497088,0.15,-0.027934340003412217,0.00021262400000000002,0.9025928378105164,0.2889404296875,2920,-0.0048172324895858765,-4.447125419974327,0.22541326889768243,0.029155262,40.597131069999996,849.22
1721,732,870,1499136,0.15,-0.031185548577923328,0.0002125728,0.9350515007972717,0.2802734375,2924,-0.03623427450656891,-4.473269447684288,0.2003648360259831,0.028130958,40.64322865,847.87
1723,733,870,1501184,0.15,-0.02978336063097231,0.0002125216,0.9462778568267822,0.296875,2928,-0.05137963593006134,-4.37985397875309,0.1484032527077943,0.038348414,40.40902545,842.45
