time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_fraction,train/clip_range,train/learning_rate,train/explained_variance,train/n_updates,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1036,29,59392,57,-5.497945860028267,-0.004219459049636498,0.0022509154,0.21220878325402737,0.03271484375,0.15,0.0002471328,0.6757693290710449,112,0.03845388442277908,763.3823529411765,15.970794838235292
1036,30,61440,59,-5.48081673681736,-0.0044118398072896525,0.004728649,0.21601126994937658,0.053466796875,0.15,0.0002470304,0.7113509178161621,116,0.030103769153356552,765.7222222222222,16.18426659722222
1037,31,63488,61,-5.471469521522522,-0.0014199935394572094,0.0034998818,0.21007796423509717,0.07470703125,0.15,0.000246928,0.7809951305389404,120,0.03809620812535286,764.7236842105264,16.26951427631579
1036,32,65536,63,-5.44881834089756,-0.004914962439215742,0.0043631326,0.2415756629779935,0.044921875,0.15,0.00024682560000000004,0.7743905782699585,124,0.0401691272854805,763.1772151898734,16.42698911392405
1037,33,67584,65,-5.451612636446953,-0.006019117441610433,0.005541665,0.2159377778880298,0.08544921875,0.15,0.00024672320000000003,0.7616043090820312,128,0.023687168955802917,764.074074074074,16.59234633333333
1036,34,69632,67,-5.408723592758179,-0.004704305756604299,0.0039502755,0.2010971768759191,0.0433349609375,0.15,0.0002466208,0.7875531911849976,132,0.029473863542079926,761.3855421686746,16.518104891566264
1036,35,71680,69,-5.415898770093918,-0.0035554343776311725,0.0026107854,0.17810633592307568,0.0484619140625,0.15,0.0002465184,0.8339287638664246,136,0.03921070694923401,762.1764705882352,16.611125235294118
1036,36,73728,71,-5.38536062836647,-0.003002497323905118,0.003452678,0.22793239075690508,0.0472412109375,0.15,0.000246416,0.7726337909698486,140,0.02197098731994629,762.0113636363636,16.768361000000002
1036,37,75776,73,-5.385269820690155,-0.0052000663708895445,0.005195914,0.20715913362801075,0.0745849609375,0.15,0.0002463136,0.8252819776535034,144,0.05021369829773903,761.1612903225806,16.74716652688172
1036,38,77824,75,-5.408318802714348,-0.004244271956849843,0.0037175342,0.15662557072937489,0.090087890625,0.15,0.0002462112,0.8365194797515869,148,0.0067214444279670715,761.15625,16.866724708333333
1036,39,79872,77,-5.4192938059568405,-0.0008370124269276857,0.0045742225,0.20905064325779676,0.05517578125,0.15,0.0002461088,0.8011733293533325,152,0.03783082962036133,759.1237113402062,16.858805453608245
1037,40,81920,78,-5.393896296620369,-0.004565116250887513,0.0045343963,0.24310970306396484,0.063232421875,0.15,0.00024600640000000003,0.8174616098403931,156,0.04745687544345856,752.66,16.763110209999997
1037,41,83968,80,-5.406189903616905,-0.006029771611792967,0.007483772,0.27954935748130083,0.1043701171875,0.15,0.000245904,0.7398638725280762,160,0.04740519821643829,761.49,17.29247047
1037,42,86016,82,-5.373443216085434,-0.0037899742601439357,0.0029648219,0.21545946085825562,0.0458984375,0.15,0.0002458016,0.8422828912734985,164,0.039889827370643616,759.98,17.579449309999998
1038,43,88064,84,-5.400178983807564,-0.005740177934058011,0.005733063,0.19493202632293105,0.09912109375,0.15,0.0002456992,0.7657518982887268,168,0.011581473052501678,757.04,17.64955749
1038,44,90112,86,-5.37421278655529,-0.0016330575017491356,0.0041444823,0.22142652701586485,0.08544921875,0.15,0.0002455968,0.7714453339576721,172,0.047836579382419586,752.93,17.64948676
1038,45,92160,88,-5.403628498315811,-0.003087070625042543,0.0037979884,0.1904720701277256,0.04052734375,0.15,0.0002454944,0.8456689119338989,176,0.023652225732803345,746.3,17.49925248
1038,46,94208,90,-5.404885292053223,-0.0035030781582463533,0.0026077675,0.2347333151847124,0.0443115234375,0.15,0.000245392,0.8043225407600403,180,0.04166866093873978,741.11,17.60915154
1039,47,96256,92,-5.387067422270775,-0.002179447721573524,0.0038989636,0.2520599504932761,0.0384521484375,0.15,0.0002452896,0.7637870907783508,184,0.06613971292972565,744.12,17.90106655
1038,48,98304,94,-5.38481792807579,-0.004438034957274795,0.0052537136,0.18953292351216078,0.0782470703125,0.15,0.0002451872,0.850974440574646,188,0.0018126703798770905,746.76,18.53257472
1038,49,100352,96,-5.3856236189603806,-0.001839890974224545,0.0035918658,0.228713093791157,0.042724609375,0.15,0.0002450848,0.8739476799964905,192,0.03433387726545334,746.0,18.64220521
1039,50,102400,98,-5.393285617232323,-0.0017316135636065155,0.004435041,0.24492966709658504,0.0631103515625,0.15,0.0002449824,0.840080738067627,196,0.03994216024875641,742.56,18.68721941
1040,51,104448,100,-5.387697070837021,-0.0036197962617734447,0.005019415,0.20768130104988813,0.0648193359375,0.15,0.00024488,0.8354244232177734,200,0.04845914989709854,742.62,18.86783534
1040,52,106496,102,-5.369658142328262,-0.0020826516119996086,0.002807945,0.22969843028113246,0.0697021484375,0.15,0.0002447776,0.849777340888977,204,0.04337824881076813,736.99,18.825896890000003
1040,53,108544,104,-5.367516666650772,-0.0033492683578515425,0.0053798426,0.19275146536529064,0.058349609375,0.15,0.00024467520000000004,0.8722518086433411,208,0.02551598846912384,738.74,19.326105010000003
1039,54,110592,106,-5.353846415877342,-0.005650995241012424,0.0053022187,0.19167289696633816,0.0693359375,0.15,0.00024457280000000003,0.9062688946723938,212,0.047911860048770905,728.53,19.371144920000003
1039,55,112640,108,-5.338717147707939,-0.005001514597097412,0.004322839,0.19773247186094522,0.08349609375,0.15,0.0002444704,0.8885890245437622,216,0.034900031983852386,726.98,19.397556510000005
1039,56,114688,110,-5.324588388204575,-0.005047878090408631,0.004898493,0.1972502451390028,0.0706787109375,0.15,0.000244368,0.8380810022354126,220,0.01211496815085411,722.05,19.3922784
1039,57,116736,112,-5.329692989587784,-0.002470912062563002,0.004261898,0.19398066587746143,0.0775146484375,0.15,0.0002442656,0.8692685961723328,224,0.000545993447303772,716.89,19.336451099999998
1038,58,118784,114,-5.356549963355064,-0.003977228101575747,0.004192142,0.18265671003609896,0.06982421875,0.15,0.0002441632,0.8931286334991455,228,0.01953936368227005,719.36,19.69705705
1038,59,120832,116,-5.343041509389877,-0.0022083610310801305,0.0058557387,0.18126535788178444,0.0892333984375,0.15,0.0002440608,0.8995650410652161,232,0.050629742443561554,714.47,19.8192236
1038,60,122880,118,-5.344959229230881,-0.004482141783228144,0.00383712,0.2405942720361054,0.0638427734375,0.15,0.00024395839999999998,0.8767911195755005,236,0.0589369535446167,707.15,19.89353642
1038,61,124928,120,-5.3247199803590775,-0.005588756874203682,0.00619692,0.23655959498137236,0.08935546875,0.15,0.000243856,0.8229356408119202,240,0.025630228221416473,703.96,19.971981099999997
1038,62,126976,122,-5.3098693788051605,-0.006467298328061588,0.005240008,0.19565577106550336,0.0889892578125,0.15,0.0002437536,0.8689478039741516,244,0.027167335152626038,703.96,19.971981099999997
1037,63,129024,124,-5.367641791701317,-0.0015858552942518145,0.0051672123,0.1760857030749321,0.0894775390625,0.15,0.00024365120000000002,0.8671767115592957,248,0.01499699056148529,694.43,20.154503380000005
1037,64,131072,126,-5.29526849091053,-0.0020126629678998142,0.003924528,0.23530702386051416,0.095703125,0.15,0.0002435488,0.8478372097015381,252,0.05409560352563858,693.04,20.22081285
1037,65,133120,128,-5.330302849411964,-0.005614856549073011,0.005792574,0.19018061878159642,0.087890625,0.15,0.0002434464,0.9011873006820679,256,0.0323721282184124,692.73,20.285355709999997
1037,66,135168,130,-5.279610335826874,-0.005629829145618714,0.0054541947,0.19343589432537556,0.0919189453125,0.15,0.00024334400000000002,0.8906667828559875,260,0.02413155883550644,684.63,20.19531405
1037,67,137216,132,-5.281580343842506,-0.006880260421894491,0.006152155,0.22646886389702559,0.093994140625,0.15,0.0002432416,0.8789629340171814,264,0.028116196393966675,683.13,20.230858989999998
1037,68,139264,134,-5.290130123496056,-0.006286688148975372,0.005532285,0.14866228471510112,0.0863037109375,0.15,0.0002431392,0.9022647738456726,268,-0.0026147589087486267,672.7,20.18204883
1036,69,141312,136,-5.281145989894867,-0.0039029888648656197,0.0057620956,0.18908328656107187,0.101806640625,0.15,0.0002430368,0.9058361053466797,272,0.016112327575683594,669.22,20.279671259999997
1037,70,143360,138,-5.265668034553528,-0.004764702636748552,0.0044271657,0.19210927095264196,0.083984375,0.15,0.0002429344,0.891387939453125,276,0.008323505520820618,669.22,20.279671259999997
1037,71,145408,140,-5.237950682640076,-0.00526241902844049,0.0052765114,0.19528403785079718,0.081298828125,0.15,0.000242832,0.8750670552253723,280,0.026984363794326782,667.35,20.35867039
1037,72,147456,142,-5.251442551612854,-0.0045588767097797245,0.006641482,0.17093936493620276,0.097412109375,0.15,0.0002427296,0.91257643699646,284,0.016360118985176086,671.1,20.6938802
1037,73,149504,144,-5.229505613446236,-0.0028044147766195238,0.0054144077,0.20119842514395714,0.068359375,0.15,0.0002426272,0.9060107469558716,288,0.02314741164445877,670.79,20.828721639999998
1037,74,151552,146,-5.2666498720645905,-0.00453178069437854,0.0042737196,0.1910662236623466,0.085205078125,0.15,0.0002425248,0.9324093461036682,292,0.014862366020679474,671.72,21.05529316
1037,75,153600,148,-5.236303552985191,-0.003582768331398256,0.003239607,0.1928524123504758,0.0458984375,0.15,0.0002424224,0.9036759734153748,296,0.0199408158659935,673.25,21.13436576
1037,76,155648,150,-5.260041445493698,-0.003240697507862933,0.0065393215,0.17825273657217622,0.0765380859375,0.15,0.00024232000000000002,0.927662193775177,300,0.013496693223714828,672.32,21.223224560000002
1037,77,157696,152,-5.268116861581802,-0.003956558051868342,0.00704605,0.1878780615516007,0.0958251953125,0.15,0.00024221760000000002,0.9107558131217957,304,0.018849950283765793,672.32,21.223224560000002
1036,78,159744,154,-5.283954471349716,-0.004299066145904362,0.005157917,0.18913147039711475,0.089599609375,0.15,0.0002421152,0.902347207069397,308,0.011608347296714783,674.84,21.311482120000004
1036,79,161792,156,-5.264825940132141,-0.0032459262147312984,0.00860118,0.16610921220853925,0.1138916015625,0.15,0.0002420128,0.9194086194038391,312,0.017857026308774948,672.98,21.24960033
1036,80,163840,158,-5.309692412614822,-0.006433577567804605,0.006459917,0.19430364947766066,0.077392578125,0.15,0.0002419104,0.9274987578392029,316,0.010797761380672455,675.07,21.50342048
1037,81,165888,159,-5.249499320983887,-0.004847469594096765,0.00626979,0.19579964457079768,0.1104736328125,0.15,0.000241808,0.9133446216583252,320,0.02315976843237877,667.99,21.300049060000003
1037,82,167936,161,-5.28109136223793,-0.005351785526727326,0.0044786856,0.21736625023186207,0.091552734375,0.15,0.0002417056,0.8914397954940796,324,0.015191495418548584,670.58,21.330627070000002
1036,83,169984,163,-5.272458046674728,-0.002790083352010697,0.003977426,0.16254849219694734,0.082275390625,0.15,0.0002416032,0.9071061015129089,328,-0.0014334917068481445,669.88,21.39362916
1037,84,172032,165,-5.271702170372009,-0.004674036594224162,0.004795452,0.21945161232724786,0.05126953125,0.15,0.0002415008,0.8719171285629272,332,0.0191689133644104,672.14,21.519409489999997
1037,85,174080,167,-5.317778334021568,-0.005155551189091057,0.0039212205,0.21114266524091363,0.0902099609375,0.15,0.0002413984,0.8803481459617615,336,0.038297660648822784,673.48,21.55370387
1037,86,176128,169,-5.335304036736488,-0.002441019256366417,0.0053515835,0.16647704923525453,0.0926513671875,0.15,0.00024129600000000003,0.9132716655731201,340,0.004091426730155945,676.48,21.794343590000004
1036,87,178176,171,-5.307979941368103,-0.007448180898791179,0.006005677,0.15234251809306443,0.0828857421875,0.15,0.00024119360000000002,0.9273266792297363,344,0.005334764719009399,677.29,21.820637910000006
1036,88,180224,173,-5.327586203813553,-0.004468750208616257,0.0036728748,0.13739209598861635,0.046630859375,0.15,0.0002410912,0.9194222688674927,348,-0.0009131021797657013,676.68,21.836597830000002
1036,89,182272,175,-5.325701549649239,-0.006534488114994019,0.006441512,0.22430597338825464,0.0738525390625,0.15,0.0002409888,0.8771302103996277,352,0.03408306464552879,682.65,22.078716550000003
1036,90,184320,177,-5.295460343360901,-0.00294349470641464,0.0034695454,0.202354459092021,0.051025390625,0.15,0.0002408864,0.8949228525161743,356,0.024354521185159683,684.58,22.137934920000003
1036,91,186368,179,-5.303343042731285,-0.00834519401541911,0.004781251,0.13250530674122274,0.09521484375,0.15,0.000240784,0.9419214129447937,360,-0.02111542969942093,685.1,22.272302929999995
1036,92,188416,181,-5.290771439671516,-0.005746182985603809,0.005252216,0.1426880096551031,0.1007080078125,0.15,0.0002406816,0.9366326928138733,364,-0.004797399044036865,686.87,22.430861080000003
1036,93,190464,183,-5.294899627566338,-0.0027814959321403876,0.0072260844,0.1694787540473044,0.0977783203125,0.15,0.0002405792,0.9156564474105835,368,0.024134613573551178,685.12,22.33523052
1036,94,192512,185,-5.2851715832948685,-0.004563841808703728,0.0025174564,0.23767686169594526,0.050537109375,0.15,0.0002404768,0.8803003430366516,372,0.03309737145900726,684.38,22.261840229999997
1036,95,194560,187,-5.258664101362228,-0.00507743404887151,0.004443301,0.18809594912454486,0.0635986328125,0.15,0.0002403744,0.8940800428390503,376,0.03653358295559883,680.93,22.17848919
1036,96,196608,189,-5.275265544652939,-0.0013228728639660403,0.0034947973,0.1633324404247105,0.0574951171875,0.15,0.00024027199999999998,0.9200482368469238,380,0.012370958924293518,680.93,22.17848919
1035,97,198656,191,-5.285865530371666,-0.0036146734055364504,0.0039329124,0.20646720891818404,0.0838623046875,0.15,0.00024016960000000003,0.8888619542121887,384,0.016811639070510864,691.38,22.558325219999997
1035,98,200704,193,-5.28977569937706,-0.005690044694347307,0.0053738914,0.12985643069259822,0.0914306640625,0.15,0.00024006720000000002,0.9490598440170288,388,0.00795513391494751,693.24,22.691560399999993
1035,99,202752,195,-5.282986953854561,-0.004433230875292793,0.0074223895,0.18465412501245737,0.0982666015625,0.15,0.0002399648,0.9167265892028809,392,0.0268755704164505,695.88,22.833289589999996
1035,100,204800,197,-5.293478906154633,-0.004648583591915667,0.005856615,0.23369478015229106,0.11279296875,0.15,0.0002398624,0.8858073949813843,396,0.04914944991469383,694.37,22.743843190000003
1034,101,206848,199,-5.294493675231934,-0.0035962555557489395,0.008294355,0.24138235999271274,0.09814453125,0.15,0.00023976,0.8903387188911438,400,0.037145983427762985,698.83,22.866631890000004
1035,102,208896,201,-5.254906520247459,-0.0038937962235650048,0.005756882,0.157971425447613,0.1090087890625,0.15,0.00023965760000000001,0.9293340444564819,404,-0.008368335664272308,702.81,23.020870569999996
1035,103,210944,203,-5.265019550919533,-0.004049727343954146,0.006809365,0.16889792075380683,0.1063232421875,0.15,0.0002395552,0.8796857595443726,408,0.009232431650161743,704.75,23.16210118
1035,104,212992,205,-5.25208193063736,-0.0038400062767323107,0.0043582497,0.15913652395829558,0.0745849609375,0.15,0.0002394528,0.9025115966796875,412,0.014653019607067108,715.58,23.514680350000003
1035,105,215040,207,-5.270650923252106,-0.004182167103863321,0.0041621877,0.23151198960840702,0.0738525390625,0.15,0.0002393504,0.9010241627693176,416,0.014991112053394318,717.64,23.65123395
1035,106,217088,209,-5.261149168014526,-0.005221338418778032,0.004813523,0.1604283731430769,0.0552978515625,0.15,0.00023924799999999998,0.9342426657676697,420,0.0070723965764045715,719.23,23.702666009999998
1035,107,219136,211,-5.238037556409836,-0.0046535886358469725,0.0064977054,0.1233250112272799,0.08544921875,0.15,0.00023914560000000003,0.9426052570343018,424,0.0001518651843070984,719.55,23.72459327
1034,108,221184,213,-5.235200941562653,-0.008127772249281406,0.008050514,0.19841747637838125,0.1258544921875,0.15,0.00023904320000000002,0.8876007199287415,428,0.016323253512382507,719.28,23.709828820000002
1034,109,223232,215,-5.265798464417458,-0.004194901659502648,0.004931983,0.18847397854551673,0.0826416015625,0.15,0.00023894080000000001,0.888916552066803,432,0.030672602355480194,721.81,23.83357949
1034,110,225280,217,-5.275901436805725,-0.005795909586595371,0.005032532,0.173779240809381,0.0771484375,0.15,0.0002388384,0.9238284230232239,436,0.009832073003053665,721.46,23.76867221
1034,111,227328,219,-5.226581051945686,-0.0038372942362912,0.0047971895,0.1461799934040755,0.0858154296875,0.15,0.000238736,0.9446161389350891,440,0.01458120346069336,723.41,23.823890459999998
1034,112,229376,221,-5.262103244662285,-0.005505154840648174,0.005051131,0.17005167598836124,0.082275390625,0.15,0.00023863360000000002,0.9335882663726807,444,0.008293002843856812,726.51,23.941638129999998
1034,113,231424,223,-5.264837250113487,-0.0048989363422151655,0.0036938558,0.1991180730983615,0.060791015625,0.15,0.0002385312,0.9053147435188293,448,0.03292876482009888,725.29,24.006353729999997
1034,114,233472,225,-5.3021387457847595,-0.00449189604842104,0.0055578025,0.16881082160398364,0.0975341796875,0.15,0.0002384288,0.8727856874465942,452,0.0077789053320884705,725.5,24.09578962
1034,115,235520,227,-5.289764299988747,-0.005249906855169684,0.004960769,0.16639828868210316,0.0916748046875,0.15,0.0002383264,0.8664823174476624,456,-0.00298251211643219,722.91,24.03324779
1033,116,237568,229,-5.290248319506645,-0.005124214279931039,0.0033606058,0.1820069921668619,0.0631103515625,0.15,0.000238224,0.9182852506637573,460,0.02224396914243698,725.78,24.239005199999998
1033,117,239616,231,-5.2583919018507,-0.0032895643962547183,0.0064733857,0.1596517947036773,0.097412109375,0.15,0.0002381216,0.9243000745773315,464,-0.0051836371421813965,721.54,24.150301200000005
1033,118,241664,233,-5.237614303827286,-0.005815530719701201,0.005309494,0.1974485283717513,0.0941162109375,0.15,0.0002380192,0.915717363357544,468,0.021070927381515503,723.39,24.21435329000001
1033,119,243712,235,-5.272499650716782,-0.0038229642959777266,0.005080915,0.17037052800878882,0.0794677734375,0.15,0.00023791680000000002,0.8928045630455017,472,0.010895907878875732,722.55,24.207559790000005
1033,120,245760,237,-5.260666996240616,-0.0023386312241200358,0.004277865,0.2322236024774611,0.0972900390625,0.15,0.0002378144,0.8590794205665588,476,0.049218613654375076,723.61,24.250922220000003
1033,121,247808,239,-5.273820176720619,-0.004134565795538947,0.0048528044,0.1914107264019549,0.0821533203125,0.15,0.000237712,0.9030622243881226,480,0.017637580633163452,726.8,24.354132950000004
1033,122,249856,241,-5.274238079786301,-0.0044235816021682695,0.00772327,0.1709983954206109,0.13330078125,0.15,0.0002376096,0.9311359524726868,484,0.006730064749717712,725.51,24.343587610000004
1033,123,251904,243,-5.2452922612428665,-0.004206739162327722,0.005712255,0.15517206210643053,0.0882568359375,0.15,0.00023750720000000002,0.9203999042510986,488,-0.0018226169049739838,729.61,24.521226430000002
1033,124,253952,245,-5.278065249323845,-0.003527559863869101,0.0076486096,0.12636908586136997,0.125732421875,0.15,0.0002374048,0.9554096460342407,492,-0.0006442591547966003,729.25,24.55837276
1033,125,256000,247,-5.240398690104485,-0.0041549781744834036,0.009370245,0.17922853911295533,0.100830078125,0.15,0.0002373024,0.8909087181091309,496,0.01587136834859848,730.86,24.65924925
1033,126,258048,249,-5.229158535599709,-0.005284547776682302,0.008280234,0.16427703970111907,0.121337890625,0.15,0.0002372,0.9075004458427429,500,0.016783595085144043,727.44,24.621776230000002
1033,127,260096,251,-5.24047015607357,-0.00580829952377826,0.006226751,0.11850345763377845,0.10791015625,0.15,0.00023709759999999998,0.9544270038604736,504,-0.015251591801643372,728.75,24.65097347
1033,128,262144,253,-5.2123429626226425,-0.0034063048660755157,0.005114411,0.15377245005220175,0.0936279296875,0.15,0.0002369952,0.9488780498504639,508,0.011221364140510559,729.81,24.73574342
1033,129,264192,255,-5.2612970769405365,-0.00657617166871205,0.0058172513,0.1654293779283762,0.108642578125,0.15,0.00023689280000000002,0.9386415481567383,512,0.012130871415138245,733.84,24.824224060000002
1033,130,266240,257,-5.215084344148636,-0.007253758842125535,0.005070881,0.17485609417781234,0.08740234375,0.15,0.00023679040000000002,0.924548327922821,516,0.015013143420219421,734.22,24.892507019999996
1033,131,268288,259,-5.208764687180519,-0.004653224925277755,0.007213365,0.15666189487092197,0.1292724609375,0.15,0.000236688,0.9133740663528442,520,0.006484687328338623,737.64,25.026097129999997
1032,132,270336,261,-5.220584571361542,-0.004185165191302076,0.005978055,0.1671619531698525,0.0849609375,0.15,0.0002365856,0.9167519807815552,524,-0.006723426282405853,737.7,25.10094673
1032,133,272384,263,-5.242982745170593,-0.0047691444342490286,0.0060460307,0.10680426610633731,0.0908203125,0.15,0.00023648320000000002,0.9457225799560547,528,-0.013938277959823608,734.2,25.018507180000007
1032,134,274432,265,-5.225144594907761,-0.007629592524608597,0.006241238,0.13471658364869654,0.083740234375,0.15,0.0002363808,0.9166887402534485,532,-0.00469578430056572,735.24,25.11738155
1032,135,276480,267,-5.202688500285149,-0.004391506910906173,0.006432501,0.1586980812717229,0.1048583984375,0.15,0.0002362784,0.9414193034172058,536,-0.01662415638566017,737.79,25.215510930000004
1032,136,278528,269,-5.192557528614998,-0.005655536617268808,0.005133361,0.19253678736276925,0.1036376953125,0.15,0.000236176,0.9132227897644043,540,0.03609922528266907,736.23,25.375692779999994
1032,137,280576,271,-5.152179643511772,-0.004359088256023824,0.0051318943,0.15691979113034904,0.1268310546875,0.15,0.0002360736,0.9137850999832153,544,0.008750513195991516,736.23,25.375692779999994
1032,138,282624,273,-5.195012733340263,-0.00435411672515329,0.007620734,0.23546220641583204,0.15185546875,0.15,0.0002359712,0.8589930534362793,548,0.050436727702617645,733.63,25.19511061
1032,139,284672,275,-5.202442094683647,-0.007561911654192954,0.005827194,0.13591442466713488,0.11083984375,0.15,0.0002358688,0.9233654141426086,552,-0.0069952718913555145,728.37,25.1054199
1032,140,286720,277,-5.176558092236519,-0.005679568363120779,0.006254296,0.18181846011430025,0.08984375,0.15,0.0002357664,0.9070965647697449,556,-0.00127469003200531,726.76,25.18310887
1032,141,288768,279,-5.178984180092812,-0.0060549473273567855,0.006790029,0.13889070856384933,0.1212158203125,0.15,0.000235664,0.9375170469284058,560,-0.013626761734485626,732.04,25.36583553
1032,142,290816,281,-5.176415249705315,-0.0063767744723008946,0.0077123283,0.130342333111912,0.124755859375,0.15,0.0002355616,0.9419522285461426,564,-0.0016983561217784882,734.43,25.451387659999995
1032,143,292864,283,-5.144064173102379,-0.005806425120681524,0.0050713676,0.12456448003649712,0.087646484375,0.15,0.00023545920000000002,0.9482419490814209,568,-0.006852596998214722,736.25,25.484596220000007
1032,144,294912,285,-5.132721170783043,-0.00745937431929633,0.0068547847,0.16240837471559644,0.1221923828125,0.15,0.00023535680000000002,0.9146157503128052,572,0.010651223361492157,733.93,25.484866210000003
